SampleLogFunc,Average,LogStandardDeviation,Cutoff
-14935.269,-.11447546E-01,-.18609037E-02,.69315226
-14935.684,-.48226911E-02,-.13791058E-02,.69322661
-14936.479,-.43194282E-01,-.23943545E-01,.69329139
-14935.405,.91680928E-03,-.85959859E-02,.69305522
-14935.062,-.24135764E-01,-.23650615E-01,.69301185
-14934.636,-.25254327E-01,-.12789825E-01,.69311066
-14934.222,-.10347603E-01,-.62284423E-02,.69303421
-14934.222,-.10347603E-01,-.62284423E-02,.69303421
-14934.133,-.28596753E-01,-.17242909E-01,.69301791
-14934.663,-.64729463E-02,.18175751E-02,.69300298
-14938.134,.31004859E-03,.84229421E-02,.69341342
-14936.232,-.21236960E-01,-.32102880E-02,.69323201
-14936.097,-.19777134E-01,-.77501637E-02,.69333420
-14934.976,-.48826026E-02,-.63529653E-02,.69311894
-14934.300,-.33784560E-01,-.20777693E-01,.69301000
-14934.435,-.65902750E-02,-.77721632E-02,.69303747
-14938.098,.25557295E-01,.17032841E-01,.69316923
-14942.527,.48833781E-01,.30664285E-01,.69328911
-14934.831,-.10071768E-01,.81277622E-03,.69302817
-14934.436,-.14440566E-01,-.26741529E-02,.69301164
-14938.145,.18702748E-01,.83743339E-02,.69335919
-14933.985,-.27261564E-01,-.16282227E-01,.69300018
-14933.985,-.27261564E-01,-.16282227E-01,.69300018
-14936.262,.18171345E-01,.83851901E-02,.69307005
-14936.262,.18171345E-01,.83851901E-02,.69307005
-14936.643,-.50305823E-01,-.36491963E-01,.69304986
-14935.463,-.38586350E-01,-.28487981E-01,.69307009
-14935.069,.57366940E-02,.14705332E-02,.69304804
-14935.188,.86550409E-02,.24028369E-02,.69303393
-14935.598,-.74501756E-02,-.77822939E-02,.69323386
-14935.546,-.15174821E-01,-.16342657E-01,.69317693
-14934.865,-.15823061E-01,-.18319964E-01,.69302055
-14937.782,-.52265438E-01,-.39392856E-01,.69313436
-14936.643,-.36671731E-01,-.10220420E-01,.69320819
-14935.482,-.19671350E-01,-.16461119E-01,.69321775
-14934.139,-.14388060E-01,-.10247651E-01,.69303199
-14935.051,-.13732662E-01,-.10312434E-01,.69317644
-14934.864,.28066498E-02,.40626019E-02,.69301035
-14935.532,-.11281094E-01,-.41470951E-02,.69323209
-14936.444,-.36254106E-01,-.18651259E-01,.69335303
-14937.410,-.20022687E-01,-.82256543E-02,.69355391
-14935.451,-.54566871E-02,.11656597E-02,.69314981
-14936.104,.11854766E-01,.40216343E-02,.69313873
-14934.771,-.23120448E-01,-.12342978E-01,.69314027
-14938.872,-.14960736E-01,-.79630645E-04,.69365654
-14934.639,-.14110925E-03,-.40016676E-02,.69302867
-14934.564,-.56247796E-02,-.24307247E-02,.69305710
-14934.357,-.18985305E-01,-.13864488E-01,.69306446
-14934.431,-.12370384E-01,-.26414606E-02,.69302576
-14934.507,-.40199691E-02,-.57067112E-02,.69303918
-14935.963,-.39236231E-01,-.17861329E-01,.69322635
-14936.745,.11614824E-01,.78355053E-02,.69321728
-14939.127,.68722133E-02,-.13336682E-01,.69327655
-14934.850,.43188455E-02,.23018518E-02,.69302184
-14938.242,.19731610E-01,.26591909E-02,.69330751
-14934.391,-.11586137E-01,-.60554733E-02,.69306324
-14936.139,-.14945021E-01,-.21088884E-01,.69310609
-14934.574,-.37432043E-01,-.16191244E-01,.69300069
-14934.574,-.37432043E-01,-.16191244E-01,.69300069
-14934.080,-.23461785E-01,-.94146047E-02,.69299786
-14935.398,-.43029217E-01,-.23220849E-01,.69311284
-14935.952,-.51450278E-01,-.24963328E-01,.69307199
-14935.043,-.23232973E-01,-.43562681E-02,.69303934
-14935.932,-.99111763E-02,.61853923E-02,.69301147
-14934.506,-.33186249E-01,-.15406729E-01,.69304073
-14935.558,-.49506261E-01,-.27544227E-01,.69304728
-14934.779,-.91086801E-02,-.11886986E-01,.69306373
-14935.092,-.20221398E-01,-.10607483E-01,.69319417
-14934.753,-.24824922E-01,-.22806511E-01,.69299962
-14937.064,-.34729960E-01,-.48877953E-02,.69310322
-14935.577,-.32253260E-01,-.10625924E-01,.69314428
-14934.549,-.18479825E-01,-.97022615E-02,.69310490
-14934.991,-.25626804E-02,-.45874675E-02,.69310878
-14934.896,-.28061069E-01,-.10829479E-01,.69310408
-14935.153,.51368557E-02,-.29262450E-02,.69304379
-14934.769,-.24577695E-01,-.10135364E-01,.69311101
-14936.578,-.37012930E-02,.22190187E-02,.69331573
-14935.639,-.13619813E-01,-.72545883E-02,.69327375
-14937.647,-.33045325E-01,-.17069878E-01,.69357591
-14936.127,.38899147E-03,.36994261E-02,.69322070
-14936.328,-.14687183E-01,-.11472095E-01,.69338154
-14934.692,-.32359504E-01,-.18487623E-01,.69309218
-14936.971,-.46405433E-01,-.19138789E-01,.69327128
-14935.443,-.57852988E-02,.73377239E-03,.69315603
-14935.729,-.14853954E-02,.70381944E-02,.69305949
-14936.402,.14651144E-01,.14528169E-01,.69300222
-14936.317,-.37889184E-01,-.28284024E-01,.69321488
-14937.156,-.41925090E-01,-.17836141E-01,.69337674
-14934.266,-.65714295E-02,-.81598758E-02,.69300593
-14934.266,-.65714295E-02,-.81598758E-02,.69300593
-14934.266,-.65714295E-02,-.81598758E-02,.69300593
-14935.557,-.64748991E-02,.39327578E-02,.69308770
-14934.982,-.12369069E-01,-.12798162E-01,.69312348
-14935.414,-.22023255E-01,-.23169413E-01,.69305165
-14936.254,.55272579E-02,.62493623E-02,.69318981
-14937.913,-.34436119E-01,-.65850051E-02,.69333547
-14938.065,-.38022477E-01,-.16630000E-01,.69357994
-14935.280,-.58078414E-02,.36276910E-02,.69305848
-14935.565,-.43759197E-02,-.59100524E-03,.69319820
-14935.008,-.79823207E-02,-.12028920E-01,.69307995
-14937.551,-.42759442E-01,-.19877836E-01,.69345751
-14939.828,-.54154389E-01,-.15705376E-01,.69337735
-14935.262,-.30184950E-01,-.19831330E-01,.69318321
-14934.785,-.14553303E-01,-.54221164E-03,.69301035
-14934.869,-.11251625E-01,.13648296E-02,.69300572
-14938.718,-.18092253E-01,-.10857982E-02,.69361913
-14940.045,-.23349556E-02,.31170228E-02,.69385851
-14937.688,-.24376022E-01,-.21003286E-01,.69352774
-14937.084,.25313253E-02,-.13613124E-01,.69309405
-14937.122,-.32964325E-01,-.13416087E-01,.69344965
-14935.375,-.37268608E-03,-.33491074E-02,.69315335
-14936.278,-.26687131E-01,-.56425261E-02,.69321972
-14934.929,-.10646598E-01,-.95914915E-02,.69313962
-14936.435,-.40802370E-02,-.14571272E-02,.69334662
-14935.320,-.10203615E-01,-.12845804E-01,.69314764
-14934.923,-.11809213E-01,-.13734908E-01,.69308798
-14935.952,-.33361444E-01,-.13833966E-01,.69325669
-14939.610,-.50320161E-01,-.73262644E-02,.69302084
-14935.578,-.25727770E-01,-.60104245E-02,.69313479
-14933.984,-.18533197E-01,-.99546156E-02,.69301362
-14935.064,-.23074741E-02,-.69352116E-03,.69311363
-14934.766,-.34386239E-01,-.19415156E-01,.69309070
-14935.027,-.35224561E-01,-.26970398E-01,.69302243
-14934.062,-.16546941E-01,-.87549600E-02,.69302369
-14934.062,-.16546941E-01,-.87549600E-02,.69302369
-14934.108,-.11218059E-01,-.51931094E-02,.69301145
-14934.108,-.11218059E-01,-.51931094E-02,.69301145
-14935.119,-.19829720E-02,.43112387E-02,.69303906
-14934.279,-.21698010E-01,-.12700291E-01,.69306320
-14935.072,-.28834584E-01,-.20665099E-01,.69313760
-14935.520,-.84414503E-02,.33966690E-02,.69307812
-14936.274,.51560219E-02,-.10197679E-01,.69302987
-14935.058,-.27768212E-01,-.19019577E-01,.69315575
-14935.366,-.10788416E-01,-.11358854E-01,.69319031
-14936.228,-.23782696E-01,-.19189512E-01,.69332407
-14938.915,-.50438922E-01,-.20014185E-01,.69351277
-14935.330,-.22081593E-01,-.73940817E-02,.69318217
-14935.770,-.11302780E-01,-.15290863E-01,.69317744
-14935.393,-.67588548E-03,-.48638134E-02,.69314873
-14936.976,-.54605656E-01,-.21935907E-01,.69310713
-14937.894,.94214330E-02,-.49740343E-02,.69334249
-14936.212,-.37567778E-01,-.27769583E-01,.69321002
-14936.719,-.37636071E-01,-.15029401E-01,.69333394
-14936.296,-.27874854E-01,-.11860568E-01,.69335372
-14935.752,-.32211021E-01,-.11738891E-01,.69320121
-14935.327,-.12801818E-01,-.22622074E-03,.69311027
-14938.452,-.43446425E-01,-.56771670E-02,.69304357
-14935.739,-.41466844E-01,-.17602120E-01,.69314433
-14936.708,-.53580176E-01,-.24163888E-01,.69313880
-14935.181,-.18470566E-01,-.21120730E-01,.69302462
-14934.872,-.10454290E-01,-.73519500E-03,.69307038
-14936.252,.30803810E-02,.26516783E-02,.69324998
-14934.603,-.26083304E-01,-.19439188E-01,.69306830
-14935.457,-.37125546E-02,-.80878931E-02,.69316053
-14934.725,-.64188840E-03,-.75816577E-02,.69300106
-14934.001,-.15222420E-01,-.78719391E-02,.69301027
-14935.456,-.12712759E-01,-.93701203E-02,.69324141
-14936.090,-.47805962E-01,-.31591901E-01,.69310028
-14936.030,-.44377579E-01,-.26219032E-01,.69319266
-14935.245,-.81713280E-02,.21043810E-02,.69307652
-14935.762,-.35443086E-02,.11666019E-03,.69322026
-14934.480,-.10374759E-01,-.10567545E-01,.69305354
-14935.935,-.20018634E-01,-.39690384E-02,.69322533
-14934.302,-.29669387E-01,-.12610200E-01,.69301441
-14935.657,-.35496344E-01,-.21866142E-01,.69322052
-14934.777,-.25133820E-01,-.73464409E-02,.69305061
-14938.390,-.17954574E-01,-.29499649E-02,.69362608
-14935.338,-.23625914E-01,-.76002093E-02,.69316967
-14934.645,-.26791239E-01,-.19698833E-01,.69307452
-14933.989,-.22611698E-01,-.12175285E-01,.69301312
-14938.283,-.18758603E-01,-.24957484E-01,.69336902
-14936.081,-.44913791E-01,-.21701209E-01,.69319219
-14934.993,-.11843274E-01,-.67941910E-02,.69316456
-14934.973,-.25534497E-01,-.53385773E-02,.69301710
-14934.790,-.12959909E-01,-.39442010E-02,.69310346
-14934.834,-.25416007E-01,-.22562584E-01,.69302790
-14935.115,-.41055122E-02,-.14225540E-02,.69313380
-14936.042,-.85972712E-02,-.88035945E-02,.69330768
-14934.910,-.18546394E-01,-.48208489E-02,.69309734
-14934.585,-.24815089E-01,-.12943918E-01,.69310528
-14934.291,-.32453073E-01,-.19976363E-01,.69301847
-14936.133,-.16279158E-01,-.19653391E-01,.69319059
-14936.640,-.61776761E-02,-.14561825E-01,.69323320
-14937.516,-.43284064E-01,-.17338455E-01,.69339783
-14937.143,.51092544E-02,-.34812258E-02,.69335334
-14935.176,-.11260411E-01,.17246467E-02,.69304387
-14935.135,-.44517962E-01,-.23674540E-01,.69304983
-14934.362,-.24535116E-01,-.14156243E-01,.69307195
-14936.189,-.39214918E-01,-.21094950E-01,.69328658
-14937.007,-.36518334E-01,-.15285270E-01,.69340671
-14936.193,-.71400867E-02,-.10882960E-01,.69328190
-14936.575,-.14820279E-01,-.39387489E-02,.69338326
-14936.558,-.17678779E-01,-.22941828E-01,.69315752
-14935.978,-.38973114E-01,-.18618178E-01,.69324131
-14935.062,-.43606174E-01,-.21983338E-01,.69304475
-14933.917,-.15078705E-01,-.97516861E-02,.69300017
-14933.917,-.15078705E-01,-.97516861E-02,.69300017
-14935.257,-.16909199E-01,-.19110947E-01,.69307813
-14938.218,-.24817129E-02,-.21340146E-01,.69302172
-14939.211,-.57463318E-01,-.18510145E-01,.69326122
-14936.106,-.44300914E-01,-.23321807E-01,.69321521
-14935.502,.14172018E-02,-.32277998E-02,.69315282
-14936.894,-.83123357E-02,.38092962E-02,.69328804
-14935.082,-.35708434E-01,-.10993444E-01,.69299821
-14936.201,-.39923289E-01,-.27373961E-01,.69322301
-14934.462,-.29627596E-01,-.18941555E-01,.69305978
-14934.462,-.29627596E-01,-.18941555E-01,.69305978
-14934.760,-.58654031E-03,.87412738E-03,.69304439
-14934.908,-.38188442E-01,-.26105792E-01,.69303235
-14934.270,-.16208105E-01,-.56848407E-02,.69302838
-14935.464,-.40784547E-01,-.16304956E-01,.69308709
-14936.689,-.60275841E-01,-.33828577E-01,.69302771
-14934.441,-.25856328E-01,-.19077233E-01,.69304647
-14934.143,-.14866292E-01,-.13241008E-01,.69300730
-14936.537,-.52521991E-02,.72890990E-02,.69313683
-14934.937,.22585094E-02,-.19009852E-03,.69306242
-14935.612,.14783024E-01,.62286866E-02,.69301969
-14934.023,-.21605146E-01,-.15871859E-01,.69300143
-14934.898,-.19657977E-01,-.20762246E-01,.69301228
-14936.205,.16921446E-02,.89044730E-02,.69309823
-14934.812,-.35394496E-01,-.25538222E-01,.69302348
-14935.251,-.41758556E-01,-.19946852E-01,.69308980
-14936.369,-.25150677E-01,-.64400985E-02,.69328806
-14936.796,-.28509500E-01,-.30585045E-01,.69307085
-14935.258,.64566852E-02,.35655796E-02,.69306235
-14935.760,.14318765E-01,.90287951E-03,.69301548
-14939.611,.18218527E-01,.10188821E-01,.69358426
-14935.602,-.28249478E-01,-.13733163E-01,.69325602
-14936.069,-.34495242E-01,-.12463173E-01,.69322903
-14935.038,-.29675813E-01,-.18142999E-01,.69316063
-14934.887,-.22561042E-01,-.95093674E-02,.69313932
-14933.885,-.21370922E-01,-.12308512E-01,.69299888
-14935.058,-.21578892E-01,-.19405786E-01,.69310531
-14936.105,-.28726601E-01,-.77683364E-02,.69321923
-14940.273,-.32646402E-01,-.37994355E-01,.69328400
-14938.870,.35549836E-01,.17565463E-01,.69315246
-14934.702,-.28200759E-01,-.21320363E-01,.69306168
-14936.529,-.14702587E-01,-.22432982E-02,.69333985
-14934.997,-.22630140E-01,-.15570885E-01,.69316836
-14936.276,-.20605405E-01,-.15423300E-02,.69319146
-14934.329,-.10328474E-01,-.12027966E-01,.69300556
-14937.958,.22351601E-01,.20075530E-02,.69317500
-14935.319,-.32538819E-01,-.75759209E-02,.69299729
-14936.021,-.11101413E-01,-.17800232E-01,.69313021
-14934.948,-.83475746E-02,.19662271E-02,.69303080
-14934.791,.25262244E-02,.23994971E-02,.69302160
-14935.138,-.30592590E-01,-.20616318E-01,.69315373
-14935.120,-.12265440E-01,.17442628E-02,.69302096
-14935.120,-.12265440E-01,.17442628E-02,.69302096
-14935.912,.41278773E-02,.97280948E-02,.69304046
-14935.782,-.24073716E-01,-.85074781E-02,.69325586
-14935.869,-.23640779E-01,-.35938905E-02,.69314137
-14936.964,-.30945420E-01,-.12185212E-01,.69343102
-14939.552,-.56465904E-01,-.39092876E-01,.69344917
-14935.985,-.32034874E-01,-.21334108E-01,.69328569
-14935.677,-.27471151E-01,-.24532680E-01,.69313031
-14934.887,-.32776749E-01,-.24756788E-01,.69304249
-14936.998,.11750926E-02,.69519800E-02,.69328463
-14936.747,.24600926E-01,.14462483E-01,.69301266
-14937.443,-.23367956E-01,-.10389939E-01,.69356363
-14936.050,.80949784E-02,.46928080E-02,.69316685
-14935.075,.28629962E-03,-.73337343E-02,.69304480
-14936.543,-.25383396E-01,-.19970539E-01,.69337292
-14936.412,-.37717972E-01,-.75366658E-02,.69302696
-14935.813,.22643716E-02,.59661773E-02,.69312454
-14936.952,.76968883E-02,.15307335E-01,.69301330
-14936.472,-.52118743E-01,-.29693743E-01,.69315385
-14936.179,-.29763112E-01,-.13798464E-01,.69333846
-14936.820,-.61818950E-01,-.36156958E-01,.69299890
-14934.738,-.31906344E-01,-.19962181E-01,.69309386
-14938.065,-.52993214E-01,-.27641459E-01,.69341433
-14936.760,-.97965013E-02,-.64015320E-02,.69344348
-14936.057,-.38619761E-01,-.32778434E-01,.69301817
-14935.535,-.43321392E-01,-.27430572E-01,.69310272
-14935.306,-.25327074E-01,-.11269802E-01,.69320728
-14934.035,-.21240843E-01,-.87555177E-02,.69299969
-14935.413,-.18526808E-01,-.19517109E-01,.69311784
-14936.022,-.10024366E-01,-.58353473E-02,.69332360
-14936.187,.49833466E-02,.10802348E-01,.69305278
-14934.153,-.11677030E-01,-.66974030E-02,.69302767
-14934.413,-.19701639E-01,-.14960491E-01,.69306575
-14934.413,-.19701639E-01,-.14960491E-01,.69306575
-14934.434,-.92452027E-02,-.81889595E-02,.69305872
-14934.394,-.25842555E-01,-.82351470E-02,.69299845
-14935.378,-.22193939E-01,-.26295059E-02,.69305401
-14935.050,-.13012516E-01,-.88196204E-03,.69308106
-14938.256,-.90622985E-03,-.10867353E-01,.69348844
-14939.576,-.32768447E-01,-.31345356E-01,.69357869
-14937.631,-.56279947E-01,-.22164658E-01,.69316959
-14935.921,-.34566679E-01,-.77821997E-02,.69305153
-14935.270,-.19343499E-01,-.54375770E-02,.69316138
-14934.663,-.29536618E-01,-.11736314E-01,.69306200
-14935.856,-.48995581E-01,-.30915524E-01,.69306760
-14935.274,-.46894207E-01,-.21101396E-01,.69300985
-14935.250,-.39608371E-01,-.22389703E-01,.69312473
-14935.353,-.23598491E-01,-.18911258E-01,.69318454
-14934.033,-.27734595E-01,-.17929437E-01,.69299813
-14936.401,.10357522E-01,.11559979E-01,.69308594
-14937.021,-.33635844E-02,.11314496E-01,.69305604
-14936.388,-.12179551E-01,-.27711712E-02,.69334718
-14936.740,-.57949007E-01,-.34635902E-01,.69306596
-14939.802,-.70989514E-01,-.47782936E-01,.69308386
-14937.829,-.54638753E-01,-.30912312E-01,.69333882
-14935.474,-.10999418E-01,-.14136115E-01,.69315516
-14934.956,-.38086651E-01,-.19960532E-01,.69309053
-14933.967,-.23038922E-01,-.13100033E-01,.69301018
-14934.075,-.16125693E-01,-.11471440E-01,.69302323
-14934.180,-.78752750E-02,-.83200038E-02,.69300434
-14938.874,-.22924900E-01,-.26348124E-01,.69349958
-14934.960,.40348810E-02,-.26580765E-02,.69303418
-14935.815,-.39308655E-01,-.31354945E-01,.69304169
-14937.239,-.46488956E-01,-.33437491E-01,.69324588
-14935.616,-.37749122E-01,-.11823858E-01,.69306356
-14934.591,-.24293602E-01,-.11693923E-01,.69310129
-14934.440,-.12033170E-01,-.88645487E-02,.69307483
-14934.300,-.34093918E-01,-.19135312E-01,.69301576
-14934.885,-.11165465E-01,-.97590558E-02,.69313542
-14938.798,-.10236326E-01,.13469281E-01,.69303662
-14936.568,.15303762E-02,.83053615E-02,.69317570
-14936.343,-.15160867E-01,-.20451025E-01,.69317080
-14935.480,.13467561E-01,.55699335E-02,.69301733
-14935.528,-.13584348E-01,-.10833744E-01,.69324929
-14934.399,-.27151606E-01,-.21324626E-01,.69300484
-14938.808,-.16823432E-02,-.61738545E-02,.69369582
-14937.963,-.37149134E-01,-.84416279E-02,.69334486
-14935.989,-.48401469E-01,-.18409290E-01,.69303441
-14935.229,-.40959630E-01,-.20701854E-01,.69310396
-14934.667,-.29622321E-01,-.16762845E-01,.69310386
-14934.150,-.22470086E-01,-.17871139E-01,.69299798
-14935.641,-.20810888E-01,-.22687109E-01,.69308502
-14934.969,-.32364178E-01,-.12087748E-01,.69307634
-14935.298,-.22096350E-01,-.48190030E-02,.69311446
-14937.314,-.46568393E-02,-.35213225E-03,.69347720
-14935.522,-.12685506E-01,-.18932058E-01,.69304207
-14936.610,-.29801864E-01,-.21482187E-01,.69338147
-14934.909,-.35950897E-01,-.19910423E-01,.69310267
-14934.046,-.11225625E-01,-.81816760E-02,.69300903
-14935.420,.37067874E-02,.22069475E-02,.69311747
-14935.420,.37067874E-02,.22069475E-02,.69311747
-14934.184,-.93353932E-02,-.27124308E-02,.69299939
-14934.184,-.93353932E-02,-.27124308E-02,.69299939
-14934.184,-.93353932E-02,-.27124308E-02,.69299939
-14935.628,-.28197381E-01,-.11812513E-01,.69323920
-14935.275,.15919835E-02,.10187276E-03,.69312106
-14936.681,-.13195751E-01,-.18738569E-02,.69336932
-14935.972,-.44932849E-02,-.15647001E-02,.69327400
-14935.168,-.21989088E-01,-.19013638E-01,.69313722
-14936.013,.11070248E-01,.49730961E-02,.69313179
-14936.436,-.23578952E-01,-.18609248E-01,.69336779
-14936.616,-.10612204E-02,-.10104178E-01,.69325203
-14934.467,-.35237147E-01,-.22602539E-01,.69301595
-14935.833,-.46509453E-01,-.22098367E-01,.69312474
-14936.085,-.43795069E-01,-.18641534E-01,.69317263
-14934.632,-.99760888E-02,-.14111630E-02,.69304850
-14935.417,.21144842E-02,-.82164135E-02,.69304024
-14935.628,.99350164E-03,-.21648826E-02,.69318385
-14935.313,-.39381336E-01,-.15930710E-01,.69308319
-14937.181,-.34648855E-01,-.31685578E-01,.69319814
-14936.723,.47585906E-02,-.12811990E-01,.69299916
-14935.028,-.12632316E-01,-.16692337E-01,.69303997
-14934.752,-.16430960E-01,-.16746480E-01,.69305576
-14935.726,-.37405574E-01,-.27785308E-01,.69312789
-14934.909,-.33824653E-01,-.20914427E-01,.69310974
-14935.342,-.18943265E-01,-.19707196E-01,.69310712
-14935.074,-.47426926E-02,-.15262070E-02,.69312960
-14934.059,-.19466003E-01,-.94686523E-02,.69302075
-14935.088,-.31921086E-01,-.91510140E-02,.69302777
-14934.836,-.16729495E-01,-.93863193E-02,.69315204
-14935.914,.18029043E-01,.10069336E-01,.69300488
-14935.537,.14163101E-01,.82720847E-02,.69300112
-14935.249,-.16443631E-01,-.15203467E-01,.69317042
-14935.323,-.10475779E-02,-.10385988E-01,.69303655
-14934.642,-.64432230E-02,.11296155E-02,.69301573
-14936.794,-.28558165E-01,-.21292948E-01,.69340915
-14935.278,-.33931733E-01,-.18653795E-01,.69317945
-14934.457,-.84793495E-02,-.11985474E-01,.69300005
-14934.236,-.18821340E-01,-.10538367E-01,.69305635
-14937.055,-.17989084E-01,-.11966437E-01,.69351397
-14935.847,-.54957708E-02,-.12157002E-01,.69316603
-14936.722,-.30390552E-01,-.15270373E-01,.69343487
-14936.477,-.47341486E-01,-.33592554E-01,.69311402
-14935.879,-.60718187E-02,.28149490E-02,.69317629
-14935.204,-.41839157E-01,-.19444249E-01,.69307504
-14935.232,-.34394066E-01,-.25027554E-01,.69310102
-14934.074,-.17819089E-01,-.14016361E-01,.69300981
-14933.935,-.19963526E-01,-.11564226E-01,.69300786
-14933.935,-.19963526E-01,-.11564226E-01,.69300786
-14934.334,-.24721656E-01,-.93982204E-02,.69302648
-14934.586,-.37957837E-01,-.21716971E-01,.69302968
-14935.263,-.48341339E-01,-.23525131E-01,.69300690
-14933.966,-.17120526E-01,-.10456255E-01,.69301159
-14934.022,-.23335882E-01,-.16055558E-01,.69300613
-14936.209,-.88584901E-02,.48713615E-02,.69313022
-14935.248,.20377825E-02,.61330752E-02,.69302943
-14935.227,-.34424812E-01,-.25125488E-01,.69309816
-14934.845,-.17838712E-01,-.86342893E-02,.69314825
-14936.584,-.25509295E-01,-.25748282E-01,.69320401
-14935.188,-.14381478E-01,-.18942893E-01,.69302440
-14935.188,-.14381478E-01,-.18942893E-01,.69302440
-14935.010,-.25626400E-01,-.23215235E-01,.69303947
-14935.452,-.66568280E-02,-.27572379E-02,.69320519
-14935.126,-.15859443E-02,-.95161668E-02,.69304017
-14934.307,-.19612360E-01,-.12841870E-01,.69306581
-14934.312,-.21504430E-01,-.15933895E-01,.69304747
-14935.848,-.28531501E-01,-.26505105E-01,.69310273
-14933.946,-.21919424E-01,-.11607857E-01,.69300605
-14934.428,-.30447318E-01,-.17316540E-01,.69306001
-14935.079,.58094409E-02,.30158373E-02,.69304259
-14936.073,.88919112E-02,.31832497E-02,.69317113
-14934.769,.39809242E-02,.87163141E-03,.69301825
-14934.200,-.21771617E-01,-.17982237E-01,.69299841
-14934.816,-.19040549E-01,-.47912480E-02,.69307572
-14935.152,-.10226466E-01,-.20527622E-02,.69314333
-14934.991,-.39703906E-01,-.25466670E-01,.69305463
-14935.701,-.22141177E-01,-.12201529E-01,.69329509
-14935.511,-.19339282E-01,-.16326569E-01,.69322190
-14937.423,-.29599156E-01,-.13001425E-01,.69353678
-14934.436,-.54014097E-03,-.93924749E-04,.69300084
-14934.436,-.54014097E-03,-.93924749E-04,.69300084
-14934.542,-.16450658E-01,-.10437971E-01,.69310436
-14934.932,-.37772194E-01,-.20204820E-01,.69309036
-14934.462,-.31499286E-01,-.18616092E-01,.69305762
-14935.665,.52594092E-03,-.21001412E-02,.69319485
-14941.294,-.21240867E-01,-.49640513E-02,.69411509
-14940.901,-.57021553E-02,.12416188E-02,.69402731
-14937.798,-.45883344E-01,-.11364547E-01,.69315515
-14934.601,-.35086104E-01,-.19246832E-01,.69305843
-14934.868,-.35258680E-01,-.21043942E-01,.69309643
-14935.859,-.14095427E-01,-.10060528E-01,.69331111
-14936.782,-.39957067E-02,-.14520022E-01,.69320245
-14936.998,-.15509791E-01,.67218852E-02,.69303012
-14935.430,-.27224358E-01,-.22895786E-01,.69313642
-14934.413,-.14661160E-01,-.77723057E-02,.69307712
-14934.417,-.16714094E-01,-.12689288E-01,.69307270
-14934.605,-.32116251E-01,-.13711845E-01,.69304920
-14934.061,-.17420694E-01,-.77570219E-02,.69301420
-14934.588,-.13401045E-02,-.19801351E-02,.69303821
-14935.299,-.11990376E-01,-.58171872E-02,.69320939
-14935.725,-.15037168E-01,.14723220E-03,.69313478
-14935.041,-.32629723E-01,-.16939689E-01,.69314650
-14934.266,-.19781985E-01,-.11742489E-01,.69306204
-14934.483,-.58964201E-03,.57651913E-03,.69300303
-14940.212,.36781889E-01,.64886690E-02,.69316231
-14935.436,-.10685147E-01,-.16010073E-03,.69314639
-14934.998,-.97480410E-02,-.42332143E-02,.69314774
-14936.598,.15507818E-01,.15034497E-01,.69301828
-14936.480,-.40609065E-01,-.28811473E-01,.69323741
-14937.909,-.36072091E-01,-.28691910E-01,.69345509
-14935.580,-.11332842E-01,-.28822413E-02,.69322200
-14936.266,-.26540794E-01,-.19446667E-01,.69334408
-14936.887,-.90037590E-02,-.22190202E-01,.69299955
-14936.668,-.16667480E-01,-.12452917E-01,.69344139
-14935.108,-.31282406E-02,-.11438309E-01,.69301776
-14936.558,-.47072187E-01,-.14991927E-01,.69306021
-14934.643,-.15936723E-02,-.57067762E-02,.69303195
-14936.746,-.48899630E-01,-.24731362E-01,.69325509
-14936.786,-.36778815E-01,-.79191553E-02,.69313681
-14934.759,-.13458638E-01,-.47493650E-02,.69310803
-14934.503,-.30825087E-01,-.16130309E-01,.69306862
-14939.083,-.16596699E-01,.11017928E-01,.69305049
-14934.919,-.17370465E-01,-.53063695E-02,.69311977
-14935.861,-.32220991E-01,-.25440891E-01,.69318217
-14935.021,-.33924109E-01,-.25695983E-01,.69304774
-14935.438,-.27014882E-01,-.20270664E-01,.69319613
-14934.751,-.12204975E-01,-.11657082E-01,.69310201
-14935.125,-.56601986E-02,-.40681324E-02,.69315561
-14937.671,.73219801E-02,-.12126243E-01,.69309209
-14935.795,-.22310749E-01,-.22641199E-02,.69310650
-14935.233,-.16846216E-01,-.27449723E-02,.69311814
-14935.537,-.20811011E-01,-.14082232E-01,.69326306
-14934.042,-.12539923E-01,-.10440195E-01,.69300373
-14934.836,-.58823298E-02,-.47140342E-02,.69311098
-14935.248,-.24748096E-01,-.63496948E-02,.69310757
-14936.055,.12703355E-01,.93342332E-03,.69309640
-14935.873,-.96716436E-02,-.13597417E-02,.69325008
-14934.824,-.14685840E-01,-.91950786E-02,.69314714
-14936.149,-.28751322E-01,-.22780495E-01,.69327175
-14935.449,-.19746378E-01,-.17568820E-01,.69319143
-14937.877,.16817959E-01,.16278603E-01,.69318098
-14936.761,.84497416E-02,-.92643005E-02,.69304080
-14937.309,.11543170E-01,-.39964724E-02,.69322006
-14938.435,-.27272729E-01,.35359010E-03,.69328830
-14937.761,.12957687E-01,.17213298E-02,.69337034
-14934.885,-.40568848E-01,-.24280454E-01,.69304581
-14935.117,-.24148838E-01,-.18968163E-01,.69314895
-14934.347,-.20484822E-01,-.87438445E-02,.69305595
-14934.489,-.35125197E-01,-.23938574E-01,.69300056
