ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Average,LogStandardDeviation,Cutoff
1,0,.24957629,.0000000,1,2,-14939.279,-.34709407E-02,.69466954E-02,.69361516
1,0,.24958614,.0000000,1,1,-14939.253,-.94462398E-02,.22653467E-02,.69370890
1,0,.24958874,.0000000,1,4,-14939.060,.66989851E-03,.91904267E-02,.69353706
1,0,.24959860,.0000000,1,1,-14938.144,.59605778E-02,.47910027E-02,.69351293
1,0,.24959917,.0000000,1,2,-14939.010,.21695270E-01,.92182975E-02,.69344679
1,0,.24960576,.24414790E-03,1,2,-14937.686,-.13143751E-02,.36178740E-02,.69347051
1,0,.24960594,.0000000,1,7,-14937.823,-.19482793E-01,-.21879807E-04,.69340708
1,0,.24959262,.0000000,1,6,-14938.657,-.16223526E-01,.70483507E-02,.69326230
1,0,.24959828,.0000000,1,3,-14938.483,.96824724E-02,.56119697E-02,.69353288
1,0,.24960485,.0000000,1,2,-14938.404,.60422144E-02,.15279225E-02,.69357624
1,0,.24961645,.0000000,1,3,-14937.272,-.15144508E-01,-.19716748E-01,.69335008
1,0,.24959910,.34990519E-03,1,11,-14935.229,-.96834881E-02,-.15553081E-01,.69305039
1,0,.24960826,.0000000,1,1,-14935.284,-.11608887E-01,-.13668981E-01,.69314490
1,0,.24961811,.0000000,1,1,-14934.696,-.26264387E-01,-.19369120E-01,.69308566
1,0,.24961405,.75267569E-04,1,4,-14935.131,-.24859861E-01,-.20249652E-01,.69313065
1,0,.24961394,.0000000,1,5,-14935.083,-.93908934E-02,-.37883791E-02,.69315739
1,0,.24961916,.0000000,1,1,-14935.519,-.29802288E-01,-.77412814E-02,.69309961
1,0,.24962443,.66995727E-04,1,5,-14935.488,-.35601415E-01,-.22383501E-01,.69318723
1,0,.24962904,.0000000,1,5,-14936.765,-.10003131E-01,-.92120582E-02,.69343439
1,0,.24963286,.0000000,1,5,-14938.233,-.44567785E-02,-.90949706E-02,.69360144
1,0,.24964271,.16984234E-03,1,1,-14937.539,-.15946397E-01,-.90075699E-02,.69359114
1,0,.24964973,.0000000,1,1,-14937.781,-.43345946E-01,-.16693241E-01,.69342581
1,0,.24965140,.0000000,1,2,-14938.293,-.20057967E-01,-.36288821E-02,.69360150
1,0,.24966004,.0000000,1,2,-14937.795,-.13259090E-01,-.29084757E-02,.69357227
1,0,.24966509,.0000000,1,1,-14938.250,-.23354109E-01,-.23018653E-02,.69348981
1,0,.24966377,.0000000,1,1,-14940.154,-.32145865E-01,.49972320E-03,.69339335
1,0,.24966626,.0000000,1,2,-14940.954,-.21623356E-01,.59419706E-02,.69354331
1,0,.24967610,.0000000,1,1,-14936.458,-.67282684E-02,-.23110021E-02,.69336368
1,0,.24968595,.0000000,1,1,-14936.187,-.22109542E-01,-.11912113E-01,.69337410
1,0,.24969473,.20344725E-03,1,1,-14936.272,-.27392897E-01,-.97262449E-02,.69331881
1,0,.24969462,.0000000,1,3,-14937.934,-.55724179E-02,.98725353E-03,.69355379
1,0,.24969463,.0000000,1,1,-14939.321,-.47843809E-01,-.15229915E-01,.69350974
1,0,.24969869,.0000000,1,3,-14937.919,-.34811644E-01,-.79292466E-02,.69338334
1,0,.24970852,.0000000,1,1,-14937.921,-.52846182E-01,-.23906850E-01,.69335946
1,0,.24971541,.0000000,1,2,-14936.118,-.41278069E-01,-.20787211E-01,.69324875
1,0,.24971232,.14104741E-03,1,4,-14936.785,-.55804858E-01,-.35159197E-01,.69308938
1,0,.24972216,.0000000,1,1,-14934.335,-.36082847E-01,-.20871292E-01,.69300411
1,0,.24972190,.0000000,1,3,-14935.386,-.32696358E-01,-.20925202E-01,.69319112
1,0,.24973087,.0000000,1,1,-14935.455,.11030239E-01,.33488037E-03,.69302644
1,0,.24973095,.11214398E-03,1,6,-14935.264,-.15359948E-02,.50223122E-02,.69304613
1,0,.24974079,.0000000,1,1,-14935.175,-.29717609E-03,-.22423897E-02,.69312396
1,0,.24973721,.0000000,1,4,-14936.705,-.10201111E-01,.39309110E-02,.69322769
1,0,.24974378,.0000000,1,2,-14935.834,-.29231198E-01,-.67924581E-02,.69313227
1,0,.24974383,.53497418E-04,1,4,-14935.285,.34352633E-03,.32641584E-02,.69309367
1,0,.24973789,.0000000,1,2,-14938.507,.91582792E-02,.31631941E-02,.69355480
1,0,.24974127,.0000000,1,3,-14937.601,.24024660E-01,.16852163E-02,.69305782
1,0,.24975111,.0000000,1,1,-14936.998,.12596436E-01,-.49137111E-02,.69311185
1,0,.24975113,.0000000,1,4,-14935.000,-.68259772E-02,-.11101045E-01,.69307997
1,0,.24976097,.0000000,1,1,-14934.444,-.29650925E-01,-.13021364E-01,.69304385
1,0,.24976273,.11162169E-03,1,3,-14934.824,-.16638400E-01,-.30570541E-02,.69306187
1,0,.24976153,.0000000,1,6,-14934.937,-.41764317E-03,-.59633491E-02,.69305869
1,0,.24975687,.0000000,1,2,-14936.876,.15767001E-01,-.12179371E-02,.69311109
1,0,.24975662,.55352405E-04,1,3,-14937.191,.14039627E-01,.12508404E-01,.69318569
1,0,.24976025,.0000000,1,5,-14937.129,.23056332E-01,.13733982E-01,.69309907
1,0,.24976578,.0000000,1,1,-14937.528,-.16712209E-01,.16444732E-02,.69334365
1,0,.24976819,.0000000,1,4,-14934.941,-.39222853E-01,-.21268390E-01,.69307828
1,0,.24976665,.16120929E-03,1,2,-14935.904,-.24560728E-01,-.55684724E-02,.69319572
1,0,.24975560,.0000000,1,8,-14936.482,-.25366446E-01,-.27333203E-04,.69304399
1,0,.24975354,.0000000,1,2,-14937.563,-.38751130E-01,-.11767214E-01,.69336106
1,0,.24976338,.11466053E-03,1,1,-14935.759,-.20310089E-02,.30430931E-02,.69317115
1,0,.24973645,.0000000,1,14,-14935.488,-.12385310E-01,-.16830593E-01,.69310545
1,0,.24973093,.0000000,1,6,-14935.966,-.33224870E-01,-.26026728E-01,.69319086
1,0,.24973833,.0000000,1,2,-14935.413,-.17250086E-01,-.17232433E-01,.69316261
1,0,.24973747,.11069428E-03,1,3,-14937.140,.20179659E-01,.86675199E-02,.69317824
1,0,.24974730,.0000000,1,1,-14936.704,.47306790E-02,.15778373E-02,.69331821
1,0,.24974732,.0000000,1,4,-14935.914,.92526015E-02,.75770620E-02,.69310148
1,0,.24974833,.0000000,1,1,-14937.033,.11562419E-01,.91862975E-02,.69324139
1,0,.24975816,.0000000,1,1,-14936.000,-.31127331E-02,-.51123628E-02,.69327361
1,0,.24976242,.65904950E-04,1,4,-14934.705,-.91677149E-02,-.24663749E-02,.69308074
1,0,.24976043,.0000000,1,6,-14934.879,-.18347185E-01,-.31232987E-02,.69305168
1,0,.24974732,.0000000,1,8,-14935.328,.33518473E-02,-.33111322E-02,.69309640
1,0,.24974911,.0000000,1,7,-14935.377,-.52207943E-03,-.40659230E-02,.69315107
1,0,.24973971,.11673231E-03,1,6,-14936.056,.14729844E-01,.92851857E-02,.69306636
1,0,.24974353,.0000000,1,3,-14934.441,-.14215845E-01,-.92900350E-02,.69308346
1,0,.24975029,.0000000,1,3,-14934.557,-.23584281E-01,-.12949579E-01,.69310545
1,0,.24976012,.0000000,1,1,-14934.252,-.27028690E-01,-.13626401E-01,.69304148
1,0,.24975447,.73503089E-04,1,6,-14934.860,-.13434512E-01,-.62689234E-02,.69314078
1,0,.24974686,.0000000,1,4,-14935.781,-.29531702E-01,-.53479713E-02,.69306231
1,0,.24975341,.0000000,1,2,-14934.375,-.16898881E-01,-.15264974E-01,.69303191
1,0,.24976216,.70089436E-04,1,2,-14933.995,-.15051319E-01,-.97745511E-02,.69301267
1,0,.24975979,.0000000,1,8,-14934.119,-.15692597E-01,-.75384019E-02,.69302677
1,0,.24975342,.0000000,1,4,-14934.942,.44896407E-02,-.29638709E-02,.69302054
1,0,.24974003,.0000000,1,8,-14934.989,.38442435E-02,.41655212E-02,.69302642
1,0,.24973884,.0000000,1,3,-14935.672,-.32652496E-01,-.13463650E-01,.69321451
1,0,.24973739,.12542180E-03,1,1,-14937.646,-.54260016E-01,-.38968396E-01,.69313250
1,0,.24974230,.0000000,1,4,-14937.526,-.29379190E-01,-.29385988E-01,.69327002
1,0,.24975212,.0000000,1,1,-14935.626,-.20868486E-01,-.19984660E-01,.69317374
1,0,.24975557,.0000000,1,3,-14934.628,-.17689520E-01,-.16470946E-01,.69305788
1,0,.24975541,.0000000,1,1,-14936.067,-.12244827E-01,-.17204903E-01,.69318405
1,0,.24973122,.89238206E-04,1,8,-14937.987,.19929698E-01,-.41116993E-02,.69304792
1,0,.24971603,.0000000,1,5,-14940.589,.16360541E-01,-.13673691E-01,.69306016
1,0,.24971730,.0000000,1,7,-14938.419,.21174030E-01,-.35555744E-02,.69309246
1,0,.24971780,.0000000,1,2,-14939.261,.31310740E-01,.17628625E-01,.69327991
1,0,.24972435,.0000000,1,2,-14935.634,.12182974E-01,.50184511E-02,.69305881
1,0,.24972541,.0000000,1,2,-14936.178,-.51506298E-02,.52778598E-02,.69315679
1,0,.24972869,.52369115E-03,1,3,-14934.827,-.29930103E-01,-.20075225E-01,.69310827
1,0,.24973726,.0000000,1,2,-14934.968,-.34695236E-01,-.17993092E-01,.69312022
1,0,.24973651,.0000000,1,1,-14936.614,.15805281E-01,.11169485E-01,.69311757
1,0,.24973673,.0000000,1,2,-14937.275,.20642543E-01,.18507222E-01,.69301359
1,0,.24972370,.13729101E-03,1,8,-14935.267,.48865625E-02,.64941716E-02,.69302794
1,0,.24971299,.0000000,1,11,-14934.453,-.27115909E-01,-.11296616E-01,.69304998
1,0,.24963206,.0000000,1,36,-14934.977,-.39202822E-01,-.25733940E-01,.69304955
1,0,.24963253,.0000000,1,7,-14934.875,-.31088703E-01,-.14646223E-01,.69311778
1,0,.24962903,.32765587E-03,1,4,-14935.300,-.47441758E-01,-.22427826E-01,.69302014
1,0,.24961469,.0000000,1,5,-14937.192,-.61256341E-01,-.25210677E-01,.69300274
1,0,.24961818,.0000000,1,3,-14935.697,-.27903256E-01,-.11111567E-01,.69324315
1,0,.24962799,.0000000,1,1,-14934.777,-.94431916E-02,-.51771638E-02,.69311780
1,0,.24962283,.14012092E-03,1,6,-14934.784,-.26573177E-01,-.20807156E-01,.69307523
1,0,.24962155,.0000000,1,2,-14935.698,-.11955671E-01,-.17153730E-01,.69312002
1,0,.24962561,.0000000,1,2,-14935.910,-.31418978E-01,-.16424360E-01,.69329809
1,0,.24962852,.0000000,1,1,-14936.659,-.27903233E-01,-.14551757E-01,.69343775
1,0,.24963592,.0000000,1,2,-14935.969,.44992199E-02,.30537235E-02,.69319311
1,0,.24964573,.46998555E-04,1,1,-14934.999,-.26742706E-01,-.16380221E-01,.69316763
1,0,.24965553,.0000000,1,1,-14934.716,-.14764466E-01,-.15402716E-01,.69305876
1,0,.24965721,.0000000,1,5,-14935.262,-.15584976E-01,-.20616690E-01,.69299812
1,0,.24965801,.0000000,1,2,-14936.020,-.23669681E-01,-.26141945E-01,.69305839
1,0,.24965823,.0000000,1,1,-14937.343,-.19808926E-01,-.16291570E-01,.69352611
1,0,.24966803,.0000000,1,1,-14936.651,-.13904578E-01,-.36283482E-02,.69339580
1,0,.24965759,.18854917E-03,1,4,-14938.761,.85973598E-02,.97673714E-02,.69350890
1,0,.24966650,.0000000,1,2,-14937.737,.89471522E-02,-.14938194E-03,.69342087
1,0,.24967963,.0000000,1,5,-14935.978,.71599202E-02,.14658299E-02,.69317696
1,0,.24967538,.11031379E-03,1,3,-14937.937,.26477054E-02,-.31039724E-02,.69352606
1,0,.24967935,.0000000,1,1,-14938.529,.64425305E-02,-.72600256E-02,.69345538
1,0,.24967263,.0000000,1,3,-14940.021,.70647446E-02,-.22997043E-02,.69379214
1,0,.24968244,.0000000,1,1,-14939.633,-.41753810E-02,.15267506E-02,.69382075
1,0,.24968977,.0000000,1,2,-14937.613,-.30505882E-01,-.17759719E-01,.69358571
1,0,.24969734,.26671692E-03,1,5,-14935.875,-.11691147E-01,-.72159680E-02,.69330822
1,0,.24970700,.0000000,1,2,-14935.491,.50729347E-02,.49180299E-02,.69309166
1,0,.24971106,.0000000,1,7,-14935.246,-.13992753E-01,-.21789814E-02,.69313607
1,0,.24971995,.0000000,1,2,-14935.279,-.17664427E-01,-.58059914E-02,.69318509
1,0,.24972873,.69841690E-04,1,3,-14935.436,-.25743329E-01,-.16443951E-01,.69323954
1,0,.24973438,.0000000,1,1,-14935.819,-.25666884E-01,-.15190709E-01,.69330812
1,0,.24974630,.0000000,1,3,-14936.078,-.25672022E-01,-.24180995E-01,.69318328
1,0,.24975542,.60374710E-04,1,7,-14935.976,-.10221553E-01,-.77376615E-02,.69331721
1,0,.24976136,.0000000,1,6,-14936.202,-.18470608E-01,-.80717192E-02,.69336253
1,0,.24977116,.0000000,1,1,-14936.095,.46958803E-02,.89209765E-02,.69309834
1,0,.24977476,.18836097E-03,1,5,-14939.228,-.23506116E-01,-.33748922E-02,.69368877
1,0,.24978455,.0000000,1,1,-14938.956,-.26226180E-01,-.22444061E-02,.69353692
1,0,.24979435,.0000000,1,1,-14938.718,.25079895E-01,.18975563E-01,.69321950
1,0,.24979941,.0000000,1,4,-14938.908,.35579044E-01,.22170227E-01,.69309258
1,0,.24980607,.0000000,1,2,-14938.635,-.65085287E-02,.76735841E-02,.69344025
1,0,.24981107,.0000000,1,1,-14939.092,-.20788153E-01,-.30100946E-02,.69370219
1,0,.24981644,.0000000,1,1,-14939.506,-.58020025E-01,-.23898969E-01,.69347723
1,0,.24981121,.34738330E-03,1,5,-14940.276,-.62099293E-01,-.27072715E-01,.69354585
1,0,.24981873,.0000000,1,4,-14936.740,-.32833640E-01,-.21482422E-01,.69340917
1,0,.24982852,.0000000,1,1,-14936.507,-.45740446E-01,-.25410768E-01,.69326332
1,0,.24983831,.0000000,1,1,-14936.076,-.23207476E-01,-.34504763E-02,.69317884
1,0,.24983388,.17782492E-03,1,4,-14936.676,-.20171359E-01,.12652847E-02,.69314714
1,0,.24982173,.0000000,1,7,-14936.890,-.46443802E-01,-.15014644E-01,.69313756
1,0,.24983152,.0000000,1,1,-14935.549,-.46954449E-01,-.32094630E-01,.69299974
1,0,.24983153,.99958322E-04,1,4,-14934.794,-.40399536E-01,-.26650868E-01,.69300131
1,0,.24984013,.0000000,1,2,-14934.280,-.13187780E-01,-.48950673E-02,.69303310
1,0,.24984164,.0000000,1,5,-14934.200,-.20561264E-01,-.11206830E-01,.69304971
1,0,.24981245,.64111827E-04,1,16,-14934.382,-.36226570E-02,-.13998000E-02,.69301421
1,0,.24981684,.0000000,1,1,-14934.916,-.90594257E-02,-.69656476E-02,.69314077
1,0,.24982663,.0000000,1,1,-14934.694,-.31558399E-01,-.24912541E-01,.69299863
1,0,.24981027,.0000000,1,6,-14937.275,-.29621897E-01,-.29827973E-01,.69321205
1,0,.24980017,.32956037E-03,1,4,-14941.105,-.37908251E-01,-.40934115E-01,.69336136
1,0,.24980897,.0000000,1,2,-14939.228,-.38197305E-01,-.34922527E-01,.69343786
1,0,.24981617,.0000000,1,3,-14937.598,-.23963417E-01,-.22770395E-01,.69345549
1,0,.24982595,.0000000,1,1,-14937.366,-.42521632E-01,-.26786246E-01,.69342243
1,0,.24983254,.0000000,1,2,-14937.038,-.36925749E-01,-.24774232E-01,.69341086
1,0,.24982950,.0000000,1,2,-14938.401,.78377546E-04,-.10720908E-01,.69349179
1,0,.24983268,.15538836E-03,1,1,-14939.106,-.42294856E-02,-.12051375E-01,.69366626
1,0,.24981955,.0000000,1,9,-14937.400,-.28182835E-01,-.26894071E-01,.69333748
1,0,.24982607,.0000000,1,2,-14934.648,-.92195454E-02,-.71453949E-02,.69309798
1,0,.24982973,.0000000,1,1,-14935.283,.37086617E-02,-.17098236E-02,.69309822
1,0,.24982590,.0000000,1,3,-14936.069,-.18737615E-01,-.24008134E-01,.69305393
1,0,.24982081,.0000000,1,7,-14935.837,.56721395E-02,.33009145E-02,.69316234
1,0,.24982096,.18503348E-03,1,3,-14936.241,-.10834304E-01,.96641025E-03,.69324522
1,0,.24982279,.0000000,1,5,-14936.827,.19613208E-02,.14795343E-02,.69335886
1,0,.24983257,.0000000,1,1,-14935.811,-.40208637E-01,-.22680603E-01,.69321231
1,0,.24982991,.10743115E-03,1,5,-14936.442,-.48387865E-01,-.26108698E-01,.69321569
1,0,.24982922,.0000000,1,5,-14935.113,-.46812405E-01,-.27429497E-01,.69300548
1,0,.24983973,.0000000,1,2,-14934.488,-.16623224E-01,-.17296567E-01,.69300160
1,0,.24983649,.0000000,1,5,-14934.239,-.26168675E-01,-.19582855E-01,.69300640
1,0,.24983456,.0000000,1,2,-14935.284,-.17449945E-01,-.13303702E-01,.69321262
1,0,.24983898,.0000000,1,1,-14935.815,-.17672006E-01,-.39180918E-02,.69323357
1,0,.24983342,.0000000,1,6,-14936.151,.14911161E-01,.30669260E-03,.69305312
1,0,.24983268,.15480252E-03,1,8,-14934.774,.24214627E-02,-.37564437E-02,.69301717
1,0,.24983564,.0000000,1,1,-14935.515,-.12313527E-01,-.65038462E-02,.69324878
1,0,.24984852,.0000000,1,2,-14935.437,-.48824124E-02,-.87952519E-02,.69316355
1,0,.24983539,.69202404E-04,1,12,-14934.263,-.11095830E-01,-.11049573E-01,.69301971
1,0,.24980590,.0000000,1,15,-14934.328,-.11841085E-01,-.10087716E-01,.69304777
1,0,.24979070,.0000000,1,8,-14934.796,-.18772601E-01,-.12553522E-01,.69314492
1,0,.24979358,.0000000,1,2,-14935.124,-.21551370E-01,-.76347171E-02,.69315841
1,0,.24979598,.23524306E-03,1,3,-14935.932,-.21007492E-01,-.98545273E-02,.69332391
1,0,.24980112,.0000000,1,6,-14935.765,-.34725903E-01,-.15104791E-01,.69322532
1,0,.24981089,.0000000,1,1,-14935.494,-.44815521E-01,-.18099635E-01,.69303889
1,0,.24981789,.0000000,1,1,-14935.733,-.44895972E-01,-.26576740E-01,.69313517
1,0,.24982766,.0000000,1,1,-14935.155,-.23050178E-01,-.12585831E-01,.69320424
1,0,.24982830,.0000000,1,1,-14936.362,.20166671E-02,.50450617E-02,.69323267
1,0,.24983499,.0000000,1,1,-14936.632,.11912003E-01,.11558260E-01,.69312377
1,0,.24984475,.62636513E-04,1,1,-14936.345,.29858887E-02,.39637630E-03,.69328002
1,0,.24985024,.0000000,1,5,-14935.366,.30863543E-02,.79465526E-02,.69300333
1,0,.24985631,.0000000,1,2,-14935.401,.12782660E-01,.16169237E-02,.69299940
1,0,.24985410,.0000000,1,5,-14934.774,-.97565207E-02,-.10303334E-01,.69309779
1,0,.24985595,.0000000,1,1,-14935.711,-.41369704E-01,-.27297538E-01,.69314110
1,0,.24986572,.0000000,1,1,-14934.658,-.36706039E-01,-.22480447E-01,.69304433
1,0,.24986508,.0000000,1,1,-14936.262,-.42305986E-01,-.19737544E-01,.69324764
1,0,.24986319,.0000000,1,5,-14935.482,-.12503158E-01,.81882462E-03,.69310748
1,0,.24986219,.0000000,1,3,-14936.028,-.15652375E-01,-.16594300E-01,.69325602
1,0,.24986816,.11863984E-03,1,3,-14935.368,-.11281589E-01,-.87128742E-02,.69322157
1,0,.24987499,.0000000,1,2,-14934.700,-.83900074E-02,-.68131387E-02,.69310206
1,0,.24987891,.0000000,1,1,-14935.297,-.89536459E-02,-.72207829E-02,.69320094
1,0,.24988178,.0000000,1,2,-14935.682,-.22229683E-02,.41341654E-02,.69313299
1,0,.24989115,.0000000,1,1,-14935.713,.57158679E-02,.14519461E-02,.69315099
1,0,.24989513,.0000000,1,1,-14936.300,-.32625447E-02,-.12281456E-01,.69318637
1,0,.24990489,.0000000,1,1,-14935.242,-.94189912E-02,-.40961288E-02,.69318583
1,0,.24991510,.67143673E-04,1,2,-14934.881,-.14908224E-01,-.65217603E-02,.69314381
1,0,.24991796,.0000000,1,3,-14934.950,-.14196288E-01,-.10744650E-01,.69315992
1,0,.24992252,.0000000,1,1,-14935.459,-.15885849E-01,-.56044158E-02,.69322282
1,0,.24992524,.0000000,1,3,-14935.504,-.13597839E-01,-.13031702E-01,.69321861
1,0,.24990608,.70856512E-04,1,14,-14935.341,.31280134E-02,.12742812E-02,.69311494
1,0,.24987704,.0000000,1,15,-14934.952,-.37498354E-02,.34391068E-02,.69302529
1,0,.24986782,.0000000,1,6,-14935.357,-.40251223E-02,.39217467E-02,.69307601
1,0,.24987362,.0000000,1,2,-14935.443,-.14146660E-01,-.88284467E-02,.69324651
1,0,.24988562,.0000000,1,2,-14935.733,-.16417654E-01,.11744080E-02,.69307533
1,0,.24987117,.17077645E-03,1,6,-14938.084,-.61756564E-01,-.23299125E-01,.69307797
1,0,.24986704,.0000000,1,2,-14939.837,-.67188437E-01,-.29807524E-01,.69334743
1,0,.24987354,.0000000,1,2,-14935.832,-.18583842E-01,-.40318864E-02,.69322888
1,0,.24988330,.0000000,1,1,-14935.032,-.36820331E-01,-.19669854E-01,.69311537
1,0,.24988479,.14271249E-03,1,9,-14935.277,-.25287715E-01,-.10476554E-01,.69319277
1,0,.24989757,.0000000,1,4,-14934.730,-.17572033E-01,-.21413849E-02,.69300931
1,0,.24989894,.0000000,1,2,-14935.232,.65737973E-02,.50933453E-02,.69304178
1,0,.24990391,.0000000,1,3,-14935.168,-.28667285E-01,-.88610894E-02,.69309627
1,0,.24989100,.11645475E-03,1,14,-14935.018,.11514785E-02,.79592455E-03,.69307901
1,0,.24988888,.0000000,1,5,-14935.416,-.95040071E-02,-.91026009E-02,.69321250
1,0,.24988890,.0000000,1,2,-14936.107,.64872143E-03,-.37129586E-02,.69325596
1,0,.24988699,.0000000,1,1,-14938.375,.86115816E-02,-.36028923E-02,.69347350
1,0,.24989241,.0000000,1,3,-14936.496,-.17083707E-01,-.89463602E-02,.69342101
1,0,.24988453,.0000000,1,7,-14934.512,-.21251196E-01,-.10769469E-01,.69309694
1,0,.24988313,.11103118E-03,1,2,-14936.332,-.35259973E-01,-.16944316E-01,.69333408
1,0,.24989288,.0000000,1,1,-14936.282,-.38115024E-01,-.12481817E-01,.69318621
1,0,.24988582,.0000000,1,5,-14937.449,-.29824281E-01,-.10392010E-01,.69349160
1,0,.24989427,.0000000,1,2,-14937.365,-.29028695E-01,-.13165116E-01,.69353502
1,0,.24990402,.0000000,1,1,-14936.819,-.33871576E-01,-.24205605E-01,.69337989
1,0,.24991290,.98489313E-04,1,4,-14936.013,-.37753906E-02,-.13840468E-02,.69327700
1,0,.24990183,.0000000,1,11,-14934.640,-.20526426E-01,-.15349944E-01,.69310297
1,0,.24989062,.0000000,1,9,-14935.439,-.24276093E-01,-.21192284E-01,.69315248
1,0,.24988189,.14620785E-03,1,5,-14936.265,-.23890111E-01,-.25556507E-01,.69312920
1,0,.24988468,.0000000,1,2,-14936.602,-.35558357E-01,-.29781117E-01,.69319453
1,0,.24989407,.0000000,1,3,-14935.673,-.91011410E-02,-.16262522E-01,.69308508
1,0,.24987351,.65873731E-04,1,12,-14936.052,.12492888E-03,-.10748055E-01,.69311404
1,0,.24988182,.0000000,1,1,-14936.169,-.23782927E-01,-.21410659E-01,.69326034
1,0,.24988831,.0000000,1,2,-14935.840,-.23339110E-01,-.20982702E-01,.69321293
1,0,.24989283,.68257703E-04,1,2,-14936.005,-.26869936E-01,-.26399505E-01,.69310604
1,0,.24988598,.0000000,1,4,-14938.106,-.13398339E-01,-.21662908E-01,.69335925
1,0,.24989572,.0000000,1,1,-14936.317,-.36478374E-01,-.24103937E-01,.69330175
1,0,.24988429,.93707108E-04,1,10,-14936.061,-.39220646E-01,-.32722695E-01,.69302803
1,0,.24989118,.0000000,1,2,-14935.152,-.20157495E-01,-.19572182E-01,.69309812
1,0,.24989271,.0000000,1,1,-14936.151,-.39118019E-01,-.10861849E-01,.69308231
1,0,.24990245,.0000000,1,1,-14935.920,-.28562152E-01,-.90462870E-02,.69322707
1,0,.24990246,.82590618E-04,1,4,-14934.140,-.28441040E-01,-.14043254E-01,.69301547
1,0,.24990425,.0000000,1,3,-14934.262,-.22854411E-01,-.17092719E-01,.69303114
1,0,.24990060,.0000000,1,2,-14935.899,.18515215E-02,-.65785407E-02,.69316180
1,0,.24991034,.0000000,1,1,-14934.681,-.93194375E-02,-.63818404E-02,.69310482
1,0,.24990524,.71896792E-04,1,6,-14935.045,-.16497904E-01,-.14110967E-01,.69315627
1,0,.24989941,.0000000,1,4,-14936.427,-.37317334E-01,-.30812611E-01,.69314523
1,0,.24990243,.0000000,1,1,-14937.156,-.73615532E-02,-.13381183E-01,.69338023
1,0,.24991284,.0000000,1,4,-14936.943,-.62487299E-02,-.62667844E-02,.69344964
1,0,.24991542,.12082183E-03,1,4,-14937.313,-.64826102E-02,-.23970996E-02,.69350225
1,0,.24992213,.0000000,1,2,-14936.830,-.41453993E-01,-.24393392E-01,.69336412
1,0,.24992748,.0000000,1,1,-14937.243,-.42467054E-01,-.29693869E-01,.69334573
1,0,.24993722,.0000000,1,1,-14936.427,-.15083866E-01,-.25719410E-02,.69332754
1,0,.24994371,.0000000,1,2,-14935.590,.63922327E-02,-.36355518E-02,.69307867
1,0,.24992227,.15072767E-03,1,11,-14935.750,.12799547E-01,-.16810411E-02,.69299992
1,0,.24991731,.0000000,1,6,-14935.660,-.25643625E-01,-.24809479E-01,.69309150
1,0,.24991856,.0000000,1,6,-14934.756,-.14769871E-01,-.12101292E-01,.69312045
1,0,.24992088,.0000000,1,5,-14934.554,-.24830234E-01,-.15933107E-01,.69309720
1,0,.24991686,.11638145E-03,1,8,-14934.877,-.12859789E-01,-.11703042E-01,.69312840
1,0,.24992659,.0000000,1,1,-14934.714,-.14482079E-01,-.16895073E-01,.69301595
1,0,.24993632,.0000000,1,1,-14934.651,-.27691587E-01,-.20387777E-01,.69306812
1,0,.24989503,.73354940E-04,1,19,-14934.128,-.10157632E-01,-.55536916E-02,.69301612
1,0,.24989361,.0000000,1,1,-14936.092,-.30870438E-01,-.24662426E-01,.69323104
1,0,.24989201,.0000000,1,1,-14938.161,-.59683491E-02,-.89319838E-02,.69361584
1,0,.24989954,.0000000,1,3,-14936.813,-.53842622E-02,-.10645703E-01,.69335712
1,0,.24990622,.0000000,1,1,-14937.080,-.25394012E-02,-.11051126E-01,.69333252
1,0,.24990125,.13363340E-03,1,7,-14936.362,-.39393335E-01,-.22368205E-01,.69331235
1,0,.24990103,.0000000,1,1,-14937.820,-.59255193E-01,-.40728867E-01,.69308811
1,0,.24990670,.0000000,1,3,-14937.645,-.40788606E-01,-.35646414E-01,.69317806
1,0,.24991643,.0000000,1,1,-14936.499,-.35129983E-01,-.23115521E-01,.69334715
1,0,.24992556,.65620735E-04,1,3,-14936.202,-.74152702E-02,-.14129003E-01,.69320506
1,0,.24993409,.0000000,1,2,-14935.274,-.21601518E-01,-.86802808E-02,.69319907
1,0,.24993239,.0000000,1,1,-14937.406,-.52163875E-01,-.28541615E-01,.69331679
1,0,.24993888,.0000000,1,2,-14936.415,-.50359366E-01,-.29817731E-01,.69316490
1,0,.24993900,.0000000,1,4,-14935.772,-.46953218E-01,-.26582442E-01,.69312056
1,0,.24994224,.70604564E-04,1,3,-14934.317,-.10127949E-01,-.35965905E-02,.69303073
1,0,.24995057,.0000000,1,1,-14934.431,-.21927233E-01,-.10994462E-01,.69308242
1,0,.24994805,.0000000,1,14,-14934.657,-.26752088E-02,-.64086525E-02,.69304071
1,0,.24994803,.0000000,1,2,-14935.353,.73878510E-03,-.59190021E-02,.69310709
1,0,.24996043,.0000000,1,2,-14934.683,-.15248594E-01,-.13657632E-01,.69309248
1,0,.24995516,.0000000,1,3,-14935.851,-.53534950E-02,-.98086149E-02,.69321924
1,0,.24993941,.12521737E-03,1,11,-14936.455,-.29346533E-01,-.28683959E-01,.69312534
