SampleLogFunc,intercept,slope,logSigma
-1.3319124,.95913399,2.1074905,-1.4868895
-1.8659970,.77426585,2.1323710,-1.2059092
-4.7253120,1.3247797,1.6089727,-.56814280
-2.6495969,1.3726544,1.8072013,-1.1855359
-1.6940702,.81491231,2.2025932,-1.3003302
-2.5839222,1.3144842,1.8496507,-1.3554606
-1.4365456,1.0990100,2.0074051,-1.5228221
-2.8410177,.92513352,2.0086712,-.61750924
-3.2790014,1.4161815,1.7507797,-1.1572914
-.96819723,1.0714661,2.0291150,-1.1561518
-.96522493,1.0045063,2.0907875,-1.2013121
-1.3161035,.84463857,2.1295146,-1.2178613
-1.2881039,.98665073,2.1414161,-1.1733585
-2.5690217,.92589525,2.1660671,-1.5982329
-2.0048337,.89654703,2.2112166,-.89208919
-5.3860587,.31023607,2.2449793,-.59945949
-6.7111830,.31860377,2.3214995,.72421058E-01
-3.7934359,1.4858374,1.8875584,-.55615418
-2.6907695,.78167123,2.1459822,-1.4979527
-2.1360279,1.3397571,1.9013324,-1.1379884
-5.5811803,1.6056801,1.9159972,-.19357126
-1.9744418,1.0386692,1.9336114,-.90127163
-2.1496242,1.1315055,2.1118039,-1.2420718
-5.0304213,.36006374,2.5616876,-.72331476
-1.6416656,1.0222380,2.0836193,-1.5650650
-2.4212157,1.3258622,1.8299863,-1.2462707
-1.9364594,1.2065066,2.0489677,-1.0773997
-2.0083861,1.1425645,1.9260214,-.81822625
-3.8913148,1.4115442,1.6531609,-.72091890
-1.2531023,.89195230,2.1393326,-1.0819539
-.99926144,1.0784790,2.0163321,-1.1377042
-3.4177535,.82191511,2.1613877,-.46892606
-3.4596690,1.1959392,2.1684238,-.83045090
-1.7112444,1.1461374,1.9130991,-.94914582
-2.3601255,1.3150500,1.8944522,-.80263650
-2.6907490,.70247185,2.1802589,-.73328613
-4.1897173,1.1683680,1.9312389,-.30286863
-4.4517721,.93008329,1.8511082,-1.0559706
-2.2044570,1.3005570,1.9531136,-.88731503
-1.8127953,.99377379,1.9943079,-1.4871374
-2.5859460,.70329800,2.2751381,-.78814258
-3.5729865,1.1039318,1.7804068,-.73873782
-3.4722438,.54374059,2.3629407,-1.0450687
-3.5713899,1.5156501,1.8428552,-1.0347062
-2.3134381,1.1087661,1.9704767,-.70302672
-2.5832076,.74506144,2.2659787,-.75553485
-3.5059875,.54252342,2.2514105,-.66071443
-4.7142574,.59357730,2.4768158,-.38630473
-1.7385748,.91695136,2.0081214,-1.0421295
-3.9157213,.50519086,2.4228550,-.60679843
-1.2675000,1.1862039,1.9573668,-1.2824131
-1.4446523,1.2225507,1.9319200,-1.2540217
-4.2201479,1.2255428,2.1723737,-.49770229
-2.4289030,.98344105,2.0155516,-.67947973
-.94827039,1.0669985,2.0491123,-1.2104535
-1.6515766,.98929892,2.1260542,-1.4928975
-1.4187452,1.0414023,2.0265713,-.93894636
-6.4909228,2.0196658,1.4056448,-.48226945
-1.7726450,1.1046246,2.1082099,-1.0194037
-2.0273326,.82710513,2.1949611,-.83941513
-1.1319014,.90837070,2.1050126,-1.3568339
-1.0588662,.97814445,2.1183227,-1.2031897
-.98865384,.93787959,2.0981060,-1.3204450
-3.6977215,1.2834702,2.1219678,-.83076922
-4.1721700,.77491247,1.9881686,-.44538807
-1.7809998,1.2051803,1.8991185,-.93921102
-2.0449140,1.2956524,1.9476657,-.94879353
-1.8082694,.82841138,2.2311914,-1.2011782
-1.5798695,1.1219736,2.0863967,-1.1526745
-1.6882876,.78647763,2.1540881,-1.2481602
-6.8525546,2.0149217,1.6953714,-.97503352E-01
-2.0529240,1.2179421,2.0148684,-.87204010
-2.3143024,.94235106,2.0250328,-.72556727
-3.9801457,1.3311619,1.9491156,-.39104384
-2.6126824,.91252621,2.2654976,-.86893929
-1.5490320,1.1863855,1.9034305,-1.2795497
-2.4685929,.94019564,2.0673418,-1.6737696
-2.9148816,1.1776923,2.0351739,-1.5794369
-1.8533190,1.1013905,1.9366535,-.86901015
-2.5515237,1.2548608,1.8011344,-.86965997
-1.7946543,.90342355,2.1973087,-1.3419244
-3.3825715,1.3212267,1.9847637,-1.3634559
-3.3387087,.79573776,1.9931005,-.69375761
-1.1352026,.93453759,2.0804185,-1.4003507
-1.0163737,1.0811552,2.0489233,-1.1805133
-1.2990206,.89949078,2.1420023,-1.0532785
-1.7703002,.99458128,1.9531555,-1.0621761
-1.8815760,.83904063,2.1372690,-1.4720426
-1.9647608,.81180098,2.2523306,-1.0805853
-2.6443081,1.1044467,2.1149285,-.68833209
-.96690044,.98476754,2.0925371,-1.1760536
-1.2841367,.92491182,2.0426078,-1.2712634
-1.2841367,.92491182,2.0426078,-1.2712634
-2.5075814,.92524836,1.9445551,-.95089881
-2.8529175,1.0646024,1.9076432,-.63960635
-1.4774460,.99808690,2.1121946,-.95374862
-1.2716863,1.1732201,1.9914279,-1.3079121
-3.8118056,.97164410,2.1547560,-.38248508
-5.8555170,.29519263,2.4592090,-1.0039764
-2.8234902,1.2677537,1.8517018,-1.4434647
-2.0023697,1.2205804,1.9339756,-1.4714563
-7.2177992,.75821180,1.6907527,-.30412964
-5.1090538,.98261393,2.0871139,-1.9244116
-3.0306266,1.3757588,1.7358698,-.96407225
-5.7191054,.86065376,2.3645529,-1.2925708
-.96125223,.99476592,2.0905589,-1.1855032
-2.0533686,1.1691685,1.8783778,-1.3384639
-2.1172957,.89151519,1.9968242,-1.1575583
-2.1172957,.89151519,1.9968242,-1.1575583
-1.1289330,1.0583360,2.0074657,-1.4412164
-1.1580995,1.0968150,2.0349702,-1.0767184
-2.5771433,.75373924,2.3155758,-.98191447
-4.3986888,1.2883812,1.7979378,-.30706815
-1.2442059,.90886556,2.1614839,-1.1952899
-7.0831633,1.9081217,1.8243198,-.60965471
-4.5395724,1.0251227,1.9956301,-.22855944
-1.0360494,.99772419,2.0177075,-1.2142157
-1.4389195,1.1553748,1.9110476,-1.1767315
-1.7584361,1.0558974,1.9740798,-1.5207724
-3.2811998,.84277808,2.2210309,-.51633355
-3.8458100,.48609243,2.2591163,-.64884871
-4.4950400,1.2236509,1.6737605,-.52162104
-5.8181543,1.4044045,1.6086551,-.10723729
-1.8381876,.85607111,2.0439302,-1.0812016
-1.8256484,1.2602005,1.8628618,-1.1196107
-2.0451168,1.2310628,1.8488787,-1.2188113
-1.0535220,.99331343,2.0700389,-1.4375152
-1.0535220,.99331343,2.0700389,-1.4375152
-2.2402049,.70580345,2.2650339,-1.1400726
-2.5883906,1.3661689,1.9491047,-.97901378
-2.2331661,1.1441407,1.9447570,-.73686398
-2.4191446,1.3680630,1.8103269,-.98384380
-3.0055742,.83705656,2.0457509,-.61163346
-3.0774886,.65579844,2.3149693,-1.2310272
-1.6137865,1.1878706,2.0148476,-1.3374650
-4.4623155,.61273021,2.0781376,-1.0139175
-3.3032591,1.2187757,2.0341132,-.52595067
-1.3179693,1.0164747,1.9934794,-1.3947810
-1.8599982,.77813555,2.2272034,-1.2339534
-4.7482652,.92879748,1.8558579,-.32882799
-1.4635009,1.1547490,2.0188016,-1.0021319
-3.3609956,1.2288031,1.7942943,-1.3017066
-2.6956354,1.1261521,2.1559692,-1.1244643
-.91226520,.96220311,2.0819177,-1.2613417
-2.0688741,.73448760,2.1959704,-1.2603498
-2.6463286,.69306205,2.3095836,-.84374784
-1.2401835,1.1459746,1.9374312,-1.1914488
-3.5720626,.84023061,2.0742703,-1.6151356
-2.8478550,1.1656870,1.9185143,-.59643623
-2.6443139,1.2368602,1.8963969,-.66574437
-1.7979581,1.2807105,1.8763716,-1.1070368
-2.8738116,.82224711,2.2701724,-1.3597543
-5.4170841,1.5222362,2.0431361,-.31994509
-4.9587428,.49391935,2.2020447,-1.1022412
-2.6150903,.84423879,2.1318269,-.64914052
-4.7560640,1.2745854,2.2006941,-.75688585
-1.4982782,1.1654206,2.0366148,-1.2777872
-1.3479702,.95419806,2.1233337,-1.4575234
-1.0517265,1.1087586,2.0296101,-1.1760884
-1.0517265,1.1087586,2.0296101,-1.1760884
-1.3453621,1.0937093,1.9388617,-1.2468710
-1.0593517,1.0179432,2.0449633,-1.0824228
-.89509243,1.0464709,2.0380142,-1.2043230
-4.0629532,.99554595,1.9091204,-.38037666
-3.6819325,1.4524571,1.8963673,-.54864130
-3.1395389,1.4075710,1.7416547,-.74981276
-3.2326639,.54424654,2.3169437,-.77172424
-1.2055377,.91197503,2.1255250,-1.3915874
-2.9174304,.58769433,2.2616885,-.84902321
-3.5980637,.62851866,2.3900266,-1.0868454
-4.4194605,1.3249886,2.0516865,-.35687066
-2.6723445,.81023133,2.0166587,-1.0478703
-3.8458250,.96955120,2.0616423,-.35966763
-2.7180532,.98959296,2.0273555,-1.7064187
-2.0968877,.84267340,2.1576176,-1.5211596
-2.0968877,.84267340,2.1576176,-1.5211596
-4.6311061,1.4687797,1.5996581,-.88502224
-4.6239916,.54808298,2.2371353,-1.2807823
-2.6694757,.82849738,2.2970885,-1.1288733
-1.8674897,1.1234614,1.8979764,-1.3088305
-1.3566569,1.1277309,2.0343890,-1.0289951
-5.1974401,1.4649775,1.7742906,-.16142686
-2.0200192,1.3192694,1.8846303,-.98519529
-1.7752195,1.1301572,2.0900387,-1.0162701
-2.5026210,1.2581574,2.0476722,-.91382691
-4.3892763,.39396711,2.2881670,-.64447044
-3.9779860,1.0192831,1.8495295,-1.2383928
-3.5265905,1.3338127,1.7855346,-.52618728
-2.5237357,.88585569,2.1954815,-.69053901
-2.5292049,1.2385100,1.9288794,-1.5365415
-1.6669351,1.1028492,2.0858888,-.96390634
-3.1790697,1.4949260,1.8178984,-.99260838
-3.3958577,.69182837,2.3613271,-1.1512375
-1.8102085,1.2739826,1.9371861,-1.2561330
-1.3966780,.98221246,2.1069220,-.96798923
-1.0122123,1.0441870,2.0492869,-1.1142013
-1.3327947,1.0703601,2.0984412,-1.1419529
-5.5010865,1.7569131,1.4986130,-.33883998
-6.5966883,1.8836181,1.7751888,-.75684641E-01
-1.3970375,.87550412,2.1276392,-1.0145155
-4.5246257,.41513660,2.4856802,-.50750600
-2.2785750,1.1712535,1.9120528,-.74882256
-3.8964187,.85962979,2.2844608,-1.4153050
-1.8393133,.84801928,2.0625629,-.97968323
-1.9491133,.93032346,2.2111286,-.97355668
-1.9133780,.90432941,2.1085243,-.81134831
-2.4735429,.85149928,2.1289800,-1.5949420
-2.2873043,1.1270043,1.8976939,-.78056509
-3.5859838,.58722236,2.3973392,-1.0340829
-2.5903321,1.0926697,2.1273035,-.71224988
-1.6704939,1.1385133,2.0781757,-1.2288180
-1.6239888,.96649760,2.1249518,-.90230287
-7.0325843,2.0380714,1.5305182,-.67596166
-1.9404902,1.0313373,2.1229237,-.83951790
-2.3414203,.96378266,2.2211479,-1.2061422
-2.2007998,1.0208008,2.1787018,-.88305129
-1.5199603,1.0067697,2.1413554,-1.0307823
-2.7959379,1.2593302,1.7860199,-1.1469191
-1.9277232,1.0520765,2.0349758,-.78627289
-1.2148501,1.0186540,2.0846898,-1.0339376
-1.1478121,.89597975,2.1437727,-1.2573970
-4.3029638,.70115674,2.0793923,-1.3111890
-3.1864911,1.0542645,2.0386561,-1.7876062
-2.5282041,.97225997,2.2332521,-.88055897
-2.5682135,.70846227,2.1311125,-1.1492257
-4.9181039,.95778230,2.3619977,-.34197105
-5.0132177,.52586819,2.2294153,-.23506610
-5.8451583,.64242409,2.1374154,-.31254357E-01
-1.2595759,.97567543,2.1210661,-1.0489186
-3.7367521,.94828646,2.2413503,-.45830111
-3.5824876,1.2960844,2.0549649,-.56253309
-1.0916625,1.0421540,2.0031022,-1.1069907
-2.7782987,.90528189,1.9730068,-1.3064691
-3.7517899,1.5901347,1.7554185,-.74900326
-1.5933109,.85485423,2.0694470,-1.1137066
-1.6624046,.82286821,2.1057214,-1.2744901
-1.0351823,.92161810,2.1174916,-1.2940610
-1.1852230,1.0983787,1.9714142,-1.0879556
-2.4289156,1.2833807,1.8534992,-1.3610860
-2.4262107,1.1392722,2.0733685,-1.4892491
-2.9030923,1.2354534,1.9125358,-.59372972
-3.1582062,.60201726,2.2569615,-1.1918072
-1.4680077,.84056736,2.1917990,-1.2166902
-1.5973354,1.0631809,1.9808486,-1.5152367
-1.4956633,.81774312,2.1809566,-1.0980577
-1.2348498,1.1420006,2.0116072,-1.3672380
-1.9686722,1.3042637,1.8834446,-1.2262718
-2.6827561,1.1066839,2.0716680,-.63155229
-1.5811642,1.0247709,2.0504853,-.88358415
-4.6746328,1.5459998,1.9498937,-.88419757
-2.4734149,.85562526,2.1732999,-.68727114
-2.8572407,1.1713761,2.0486580,-1.5495386
-1.7239557,1.0188166,1.9974373,-.87284582
-2.5584580,1.0185990,2.0025592,-.64280549
-2.9672266,1.0571183,2.2076169,-1.1535573
-1.1109748,1.0983555,1.9740107,-1.3506143
-1.6084467,.94563981,2.0739475,-.89098989
-5.1604476,1.1720582,2.0528347,-.12385785
-1.5731890,1.0800906,2.0766764,-.93974424
-1.3761167,.86120415,2.1485227,-1.0522123
-4.6968959,1.3760223,1.6232428,-.92856037
-3.4880296,.99054446,1.9455054,-.48125515
-1.8261552,.99925372,1.9449866,-1.0862897
-1.6382035,.89518496,2.1732061,-.94934933
-3.9429270,1.2259567,1.8878013,-.36581422
-1.8026141,1.0606864,1.9436155,-.90787747
-4.0919102,1.4628057,1.7816981,-.41584935
-4.1918254,1.0761995,2.1009147,-.30582891
-2.1733455,.86072823,2.1585091,-.76114715
-2.4321037,.77777481,2.0691325,-.89901140
-3.1487578,1.4780989,1.8090568,-.75004909
-3.9188952,1.4225570,1.6596085,-.63147972
-3.3548749,1.5052079,1.7222888,-.84339045
-2.3452533,.89357039,2.2585351,-.95583038
-6.1148456,1.6666267,1.4582005,-.77787733
-2.9867091,1.3338379,1.8245480,-.64451256
-5.5793047,1.0172443,1.8208498,-1.3084878
-1.5078122,.91298466,2.1456140,-.95926011
-7.1041399,.64951349,2.4878748,.17545401
-6.8395548,1.0165013,2.0832844,.19385952
-4.1968829,.88269188,2.2388236,-.32928496
-2.0066107,.75248864,2.1482605,-.96924433
-5.3952205,.43021199,2.1740574,-.89104761
-2.3150823,.92100936,2.1892595,-.75326532
-1.1415732,.93376051,2.0582185,-1.3269378
-1.2479693,1.1417216,1.9663915,-1.0670522
-2.8328656,.65330000,2.1512404,-.95484820
-3.7510198,1.0286928,1.8826894,-1.3953768
-4.8130672,1.7203239,1.6220866,-.81218439
-3.1560846,.74650561,2.1796006,-.55818663
-4.7686332,1.3129065,1.7919559,-.22967200
-1.6086284,.97749344,2.1638444,-1.3055786
-3.4460315,.92535553,2.3122989,-1.0063307
-1.2699100,1.1500873,1.9716559,-1.3948627
-.96987260,1.0556520,2.0640671,-1.3018140
-1.5702087,.88071937,2.0613997,-1.3222006
-4.2479485,1.0314592,2.0234927,-.28005135
-4.7575329,1.5371018,1.8509116,-1.2064822
-1.0467916,1.0220687,2.0724089,-1.1039855
-1.5673188,.95489302,2.0313294,-1.4677752
-3.3283427,1.1544948,1.7785087,-1.0161736
-2.0055403,.87814526,2.0147849,-1.0096306
-1.5598897,.83056185,2.2040881,-1.1155673
-1.1404486,1.0298341,2.0776062,-1.0683988
-.90357261,1.0565092,2.0406011,-1.3300346
-1.7505323,.98763215,2.1382250,-.89179596
-1.8144839,.89138646,2.1825462,-1.4305967
-2.1348818,.71989311,2.2625027,-1.0757686
-2.5764670,1.3860719,1.8082206,-.87789071
-1.8665277,.96919169,2.1527600,-.86405793
-3.3115267,.98452740,2.2821965,-.80509679
-5.0126725,.98112996,2.0096316,-.14106030
-2.4970369,.90843239,1.9639435,-.87046784
-3.2889424,.71133909,2.1262607,-.58438976
-1.5289551,.98398690,2.1491842,-1.3555547
-4.5518649,1.1617254,2.1545668,-.30133569
-6.2042511,.27628317,2.7143480,-.26237493
-3.4476987,1.4760296,1.9132394,-.76331193
-1.4674284,1.0258911,2.0896601,-.94457255
-2.5841000,1.0710371,2.1905334,-.97834436
-4.2157179,.44435919,2.4677799,-.62135469
-4.2503798,.39516657,2.4508351,-.75363749
-5.7459875,.19657998,2.4645179,-.77651892
-4.7203623,.78907686,2.4300453,-.39692942
-1.6882223,1.2180124,1.9562463,-.94680484
-2.2242201,.68509318,2.2364995,-1.0032907
-1.7400139,1.0671944,1.9164593,-1.1688687
-2.2783430,.97061884,1.9726841,-1.4259383
-3.7185518,.57695114,2.1425183,-.87346260
-1.2328748,.86600976,2.1339780,-1.2856366
-3.5634999,.56597722,2.2357250,-.60201281
-3.0646601,.61948163,2.2534187,-.68839132
-4.7647284,.51633736,2.4656706,-.34930175
-1.4757654,.92927863,2.0939558,-.93923817
-4.3225291,.90996857,1.8399744,-.84513458
-2.2793331,.86665423,2.2001987,-1.4841789
-2.7339682,.89916051,2.1821772,-.62692576
-2.1415603,1.2625342,1.9939753,-1.2699235
-2.2711708,1.2768842,2.0112209,-.97122296
-7.7964429,1.5895614,2.2688824,-.10470379
-1.1179941,1.0435283,2.0753723,-1.4027732
-1.0426337,.96227827,2.1123149,-1.1549191
-4.2773300,1.3260196,1.7786751,-.34469954
-2.3524776,.94583772,2.0001322,-.74254742
-2.4836738,.76375354,2.2022983,-.72980639
-1.1693535,1.1185594,2.0289093,-1.3664728
-5.7560162,1.4367521,1.7132952,-.56525349E-01
-11.714156,1.5848959,.72104605,.76829722
-11.434820,.18797122,1.4976984,.64683391
-4.0017310,1.3090176,2.1251375,-.78345596
-3.2967149,.94977269,1.9059964,-1.1955750
-3.7057780,.90061592,1.9929251,-.44062727
-1.8868280,1.0374834,2.1616757,-1.1705366
-1.7289217,.90577252,2.0743028,-1.5039400
-2.8807021,1.1589920,1.8004659,-.87674381
-2.6490080,.85864279,2.2693645,-1.2603742
-1.9599625,1.1604347,2.0209996,-1.5082608
-2.8992595,.66092210,2.3200555,-.75900065
-3.1838966,.77915683,2.3409827,-.71797392
-3.2734738,.76815177,2.0036888,-.91450162
-5.1626484,.40305549,2.2694668,-1.0049552
-2.7707698,1.2462160,1.8120987,-.73242873
-1.7163255,1.1863932,1.9507446,-.90242187
-3.2654237,.96970849,1.9082942,-1.2758242
-1.9379220,1.0367520,2.1666695,-1.0569016
-2.8920834,.79393331,2.3090152,-.74421818
-2.5085745,1.1460142,1.9921277,-.65729530
-1.7991838,1.0377548,2.0396732,-.82036848
-1.3555403,.99172685,2.1091613,-.99264924
-2.2328891,.82826001,2.0834091,-.80419393
-2.6520194,1.0280418,1.9125994,-.72503568
-1.9709904,1.0697775,2.0612329,-.78809445
-1.5299387,1.2347205,1.9144921,-1.2393766
-1.7491543,1.1557691,1.8822652,-1.0934428
-.91448781,1.0513635,2.0235343,-1.3464278
-4.4201424,.58468402,2.3816133,-1.2608702
-4.9207269,1.6803146,1.5594026,-.45959631
-1.4386000,.96017276,2.1431290,-1.0042163
-1.4810909,1.1154100,1.9678617,-1.4835211
-5.2738878,1.3910156,1.6597854,-.19568271
-2.9961089,.94508132,2.2777452,-1.0393445
-.95189958,.98762987,2.0388638,-1.2930663
-.95189958,.98762987,2.0388638,-1.2930663
-2.1001390,.89115767,2.0809918,-.77649896
-2.0064034,1.0647297,2.0218347,-.76695670
-1.8643523,.93888058,2.0385093,-.84454727
-4.2649091,1.0532783,2.2615480,-1.1431728
-3.8762008,.48289514,2.3875699,-.59815584
-2.3801336,1.1209505,1.9975852,-.68212125
-1.5750389,1.1443737,1.9491510,-1.4642953
-1.2747907,1.0063253,2.1213588,-1.0878042
-1.8077876,.75488525,2.1941280,-1.0481149
-3.5209547,1.0728240,2.1734809,-1.4162295
-2.1951632,1.1479458,1.8827710,-.83048832
-1.1007433,.89794605,2.1259184,-1.2801667
-3.2353709,.99857873,2.1725934,-.53014885
-1.7703562,1.1393231,2.0147388,-1.5310974
-2.3766870,1.2818429,1.9647952,-.79138541
-1.1477672,.97571286,2.1165165,-1.1009198
-3.6099540,.84776874,1.9823869,-1.3072062
-3.6387665,.49147395,2.2891531,-.93526235
-1.9685767,.80833802,2.1549760,-.85741658
-1.5274143,.90666898,2.1723285,-1.0030721
-2.4394131,.71876454,2.2982436,-.92739352
-2.8981784,.83313732,2.0154593,-.70339526
-1.7388470,1.1815213,1.9503243,-1.4793361
-2.7780720,.94332096,2.2065316,-.65852563
-1.5901516,.93420526,2.0043420,-1.1193557
-2.2128345,.88696043,2.2515752,-1.1276211
-3.3330449,1.1721165,2.1020537,-.55000516
-1.9353886,1.0506530,2.0302925,-.78423356
-1.1012465,.98864519,2.0518942,-1.4441669
-5.5290717,.38328110,2.3418837,-1.1080944
-4.9307889,1.3718771,1.6025236,-.39606323
-3.1973919,1.1178351,2.0335686,-1.7336210
-1.1288598,1.0331230,1.9941590,-1.3486070
-1.7861092,.91462427,2.0426771,-1.4477501
-1.8999625,1.1101547,2.1142809,-1.2223768
-3.7165086,1.1580374,2.2076623,-.89444835
-2.2192628,.80474756,2.1739239,-1.4793491
-3.2493500,1.4995305,1.7464458,-.94288887
-1.4200455,1.1701343,1.9732506,-1.0045880
-2.4314815,.90673577,2.1826933,-.70714333
-1.7019295,.77725090,2.2097587,-1.1179034
-1.1127912,1.0775364,2.0669129,-1.3160981
-2.7481013,1.4046180,1.8117520,-.80262967
-2.7559583,1.4013704,1.7731831,-.90010483
-2.5638650,.64861930,2.2794580,-.88954221
-3.5775712,1.4615671,1.7208983,-.61977706
-1.3943044,1.0912540,2.0464759,-1.4803686
-1.8240429,1.1574229,2.0500331,-.91526540
-2.0612393,.80793869,2.0722526,-.97890344
-1.8768577,.90992487,2.1847061,-.88457228
-1.8777669,.77250861,2.1744066,-1.3113811
-2.3195529,1.1332712,1.9081105,-1.4907312
-1.8208847,1.1558477,1.9465201,-1.5135583
-1.4728286,1.0173521,2.0992647,-.94966877
-2.6580928,.78655558,2.2839415,-1.2749986
-2.4417499,.87262920,2.0537514,-1.4937773
-1.4737150,1.1724734,2.0085059,-1.3699856
-1.2868575,.87954159,2.1636436,-1.1346547
-1.7418575,1.0305471,1.9464963,-.97826545
-.95844528,.95702156,2.0997274,-1.2062345
-2.4386174,1.2375742,2.0583388,-1.1334155
-3.7741114,.85133524,2.3719683,-.86958913
-1.5395013,1.0993815,1.9631515,-.93934820
-5.1093643,1.1685487,1.9541118,-.12294075
-5.0924398,.75018261,2.4664937,-.32246082
-1.0429664,1.0584929,1.9928323,-1.1572821
-1.0429664,1.0584929,1.9928323,-1.1572821
-5.0902099,.70081303,2.2616687,-.15325890
-2.0322193,1.1704151,2.0769811,-.95145729
-2.8403838,.67871647,2.1209226,-.95093558
-6.3176597,.76545638,1.8640682,-.44557219E-01
-3.3876432,1.3084893,1.9596853,-1.4676695
-6.7486260,-.10066442E-01,2.6188995,-.57684404
-4.1289561,.70098937,1.9907890,-.73184019
-2.3582228,.81479031,2.1004762,-.76014031
-3.1600915,.83811703,2.3160729,-1.1525448
-1.7346919,.87635927,2.1798946,-.91959247
-2.5546327,1.2958128,1.7909625,-.89537095
-4.9894342,.60233577,2.5364527,-.75941032
-5.1825905,.42693434,2.5817606,-.72447184
-1.7223839,.77943642,2.1648082,-1.2522567
-9.0344322,-.21686315E-01,2.6401388,.49253925
-2.4768848,1.2160787,1.9378293,-.69053564
-2.8634771,1.1912857,1.8435773,-.66380589
-1.5371431,.96238409,2.1723251,-1.1022605
-3.2599746,.82135740,2.2217389,-.52121918
-3.7319960,.52492174,2.2009243,-.84330426
-2.3225798,1.1805998,1.8613783,-1.3411632
-4.6434040,.96878576,1.7763277,-.60289289
-1.9405996,1.1538512,1.8786834,-1.2701448
-2.7258437,.64338532,2.3246082,-.97838629
-5.2276128,1.6083985,1.6949827,-.21232898
-2.7138840,.79180295,2.0261186,-.96864584
-3.6849860,.87430379,1.9060487,-.67996335
-2.5694177,1.0861149,1.9997976,-.63251900
-2.7866271,.82580626,2.0853485,-.64029838
-1.8422497,.84437926,2.1716290,-.87749519
-2.2020761,1.0034393,2.0874741,-.72028022
-1.6517117,1.0511159,1.9473635,-.97647508
-2.8283057,.86927239,2.2545649,-1.3657374
-2.2608607,.88267126,2.1762120,-1.5441464
-1.7480939,.81818593,2.1052760,-1.2920921
-1.0558701,.90771967,2.1196223,-1.2531913
-1.3205085,1.0290276,2.1145641,-1.0818147
-2.4547943,.98474811,2.1211613,-1.6493782
-2.2304291,1.0795294,1.9057101,-1.3643120
-2.6343003,1.1509455,1.8472542,-1.2913639
-1.7379832,.82358824,2.0835482,-1.1272776
-1.1396287,1.0957964,2.0531492,-1.1365477
-3.9313243,.95173313,2.3376680,-.85164949
-1.1908469,1.0181327,2.0868092,-1.0482659
-3.7387023,.52978412,2.3733057,-.58828562
-5.7175951,.39518823,2.1829555,-.20634888
-5.2953427,1.1876077,2.0289763,-.95960489E-01
-5.6829681,1.7554847,1.4604209,-.33214957
-2.7982364,1.2649437,1.9461778,-.63452897
-1.3533611,.98754496,2.0755692,-.96260000
-1.2447669,1.0184012,2.0332000,-1.4971526
-2.1843406,1.2234576,1.8860115,-.80726533
-1.1259815,.90676531,2.1257674,-1.1396166
-3.5429941,.93177109,1.9736431,-1.5181254
-2.1519683,1.1049207,1.9458725,-.76323586
-1.8490957,.82437738,2.0985552,-1.3380859
-1.2523946,1.0260321,2.0529675,-1.5109751
-2.9488191,.76521836,2.1895542,-.59947585
-4.0720055,.78756246,2.0807061,-1.5469022
-1.1786577,1.1323899,1.9491505,-1.2692985
-3.5557393,1.2318617,1.9399928,-.44112457
-5.0153296,1.6958952,1.6590635,-.33257039
-1.9707915,.76723976,2.2510964,-1.0445380
-3.6112414,.54444748,2.2844686,-1.1440647
-3.2624632,1.0097806,2.1675637,-.52430082
-4.9708062,.45812058,2.5620504,-.72680532
-1.8230182,1.0750083,2.1258023,-.97383635
-2.4361858,.77802017,2.1497015,-.73916979
-.93263747,.95175790,2.0895568,-1.2598074
-1.9268605,.74552581,2.2326762,-1.0392209
-2.6662392,1.2907545,1.8463591,-1.3892153
-2.4804295,1.3126276,1.8505000,-.77762967
-4.1641679,1.4456694,1.9474691,-1.1788036
-3.1708756,1.4541287,1.8725094,-.72296824
-2.6117929,.89436647,1.9611492,-1.0922885
-3.8632455,.75049500,2.0450030,-.47527691
-3.4833417,.52801640,2.3893235,-.77678540
-6.1285266,.77516637,2.2729948,.48153464E-01
-2.3977221,.98723226,2.1868469,-1.3850548
-3.1106321,1.3928217,1.9370550,-1.1825786
-2.8911879,.69015236,2.3318807,-1.1313716
-6.9172279,.66094758,2.6889824,-.45190882
-2.2358462,1.3192789,1.9529437,-1.1637437
-1.8532388,1.0513225,1.9246172,-1.2728249
-2.9327748,.97278021,1.9004983,-.76429441
-2.6966335,.93556969,1.9428017,-.78386946
-4.2136897,1.2713760,1.7465936,-1.2823701
-1.1615773,1.1621174,1.9678929,-1.1689530
-3.1536552,1.2886698,2.0564903,-1.1361115
-1.0776856,.93064617,2.0741966,-1.1542055
-1.4035654,1.1400946,2.0520306,-1.1145306
-1.7693975,.95218267,2.0115246,-.90587044
-5.1685174,1.3781798,1.8933091,-.14397722
-2.5476109,1.2509018,1.8585968,-1.4171185
-1.3181935,1.1063683,1.9470821,-1.0796289
-1.0518264,.95221791,2.0706832,-1.1258632
-3.2370178,1.0197022,1.9170415,-.55656123
-2.9244411,1.3935691,1.8606407,-1.2746206
-2.4018232,.88593200,2.2443928,-1.2882789
-2.2013839,.88438664,2.0599122,-1.5048343
-2.8831567,1.4063685,1.7862267,-1.1507028
-2.9481517,1.4438451,1.8435120,-1.1146360
-2.9917543,.88832006,1.9383658,-1.0087128
-2.0435320,.76758572,2.1467309,-.90121258
-5.9431382,.66461048,1.8739936,-.33270788
-1.7012649,1.2390734,1.9043567,-.99201897
-1.4631940,.85871913,2.1530475,-1.3857298
-1.7363202,1.2555494,1.9744310,-1.1048753
-1.5247075,.86659698,2.1937781,-1.2726381
