SampleLogFunc,intercept,slope,logSigma
-3.5964307,.77970326,1.9982453,-.60790768
-1.8581554,.82043768,2.0867774,-.98099611
-5.3495129,1.3601636,1.8390475,-.10385399
-2.3686072,1.0477709,2.1581525,-1.3599678
-6.6552572,1.5356645,1.3674625,-.34320129
-3.5812029,1.5515912,1.7739836,-.95958499
-1.5918537,1.0009646,2.1097584,-1.5154484
-1.6677319,1.1021063,2.0040569,-.87018136
-2.7257249,1.2435259,1.8836333,-.65250582
-1.4438476,1.1670187,1.9193369,-1.3068586
-1.4092612,1.0408412,2.0044796,-.95866242
-2.5473441,1.1867701,1.8954714,-.68822096
-1.0396943,1.0513293,2.0759175,-1.3185575
-1.6054587,1.1909370,1.8894896,-1.2014187
-1.9014672,.76881957,2.1536623,-1.2750079
-1.4551040,1.1246404,2.0310298,-.97349943
-3.3164153,1.2221839,2.0339560,-.52518731
-3.0384330,1.2567182,2.0944745,-.91455355
-3.1279298,1.2500000,1.8601811,-.56459918
-4.3704198,.76272235,2.3825280,-.39398653
-3.2334263,1.4554247,1.9067922,-.77533737
-2.1313109,.91221952,2.2028626,-.83291551
-1.3007349,.87566047,2.1700706,-1.1699081
-1.3245999,1.0956744,2.0578114,-1.4105800
-6.0077185,.71845840,2.5746621,-.66324664
-2.9530218,.57880707,2.2982496,-.85470291
-3.3608998,.83075138,2.0007535,-1.2895467
-2.2721137,.87962276,2.0922750,-.73056074
-4.0006400,1.1166705,1.9696065,-.33325317
-3.2642670,1.5050130,1.8378395,-.83249442
-4.3962512,1.1344384,1.8236229,-.32111166
-3.4178563,.69199937,2.3968079,-.84940561
-1.3441174,.86886790,2.1180299,-1.3624336
-2.7159763,.89717355,2.2831827,-1.0334281
-1.5047951,.80669225,2.1675582,-1.2260746
-3.3183032,1.1462395,1.8183211,-1.2723937
-2.8243704,1.3061938,2.0166774,-1.1656141
-1.5881365,1.1872516,1.9132671,-.99910531
-1.5558301,1.0337571,1.9526098,-1.0515106
-3.4837058,1.1993688,2.0162071,-1.6386089
-3.9840598,.60525786,2.4360138,-.57681752
-1.2432325,1.0468582,1.9886513,-1.4134370
-2.4352890,.90507544,2.2524879,-1.1880227
-1.0620039,1.0731327,1.9812924,-1.3167179
-3.9749822,.90171113,1.9959861,-.37701805
-4.4157020,1.5002743,1.8619059,-.36693890
-1.8913692,1.1062797,1.9962531,-.80651843
-3.5906746,1.4998256,1.9058440,-.78131664
-2.8766427,1.1644833,2.0276813,-.58893095
-1.0516321,.95652955,2.0761948,-1.1137546
-1.7781370,1.0698152,2.1138057,-1.3783835
-2.7515550,1.3157593,1.8877198,-.67570074
-1.5289063,1.2204934,1.9836032,-1.2337877
-2.3866889,1.3856181,1.8538779,-.98201454
-2.9083748,.66540755,2.2600607,-.68889767
-1.8374303,.74787760,2.1812743,-1.1474382
-4.7353373,1.4176430,1.5868296,-.51103624
-5.7203897,1.6300082,2.0088735,-.45814675
-1.3448218,1.2070758,1.9396211,-1.2265031
-1.3448218,1.2070758,1.9396211,-1.2265031
-9.4833390,2.2725829,1.0516315,.48833339
-1.6996310,1.0001823,2.1305821,-.90641601
-2.4283778,1.3435990,1.8001007,-.97530841
-1.0450470,1.1143013,2.0190596,-1.3262076
-1.9957284,.90343208,2.1654279,-1.5200847
-1.0478482,.93986600,2.0667427,-1.3209094
-1.0073286,1.0055843,2.0906554,-1.3590636
-1.8822211,1.1823014,2.0625629,-1.0393197
-2.3474713,.67358422,2.2291338,-.93299056
-2.2870791,1.2039410,1.9673388,-1.5497026
-1.5788059,.85099393,2.1112533,-1.3865475
-2.4899205,.87388544,2.0804832,-.68358733
-3.5263102,1.1677580,1.9699125,-.43381815
-3.5464496,.80559731,2.3716566,-.93112129
-7.6221107,.70490818,2.6632086,.15259426
-4.7450705,.82329926,1.8576721,-.58933145
-5.5532249,.45630401,2.5948915,-.28381677
-3.4844889,1.0568665,1.8256120,-.64490742
-2.1562876,.93474980,2.0539764,-1.6004045
-2.0835198,.95585873,2.1004696,-1.6426481
-8.4875725,-.25620797,2.3837350,-.10157328
-1.7654700,.86568579,2.0635020,-.95607309
-2.2813097,1.1011715,2.1498152,-1.1215339
-2.0045112,1.2673373,1.9039365,-1.3649320
-1.3687232,1.1173982,1.9830670,-1.4767477
-1.0884513,1.1398355,1.9780252,-1.3042151
-3.5559861,1.4817157,1.9035135,-.67720304
-1.4104116,.99224986,2.0910327,-.95043785
-3.4282868,.57836071,2.4019546,-.88035559
-2.2043384,.94229923,1.9854506,-.82431824
-2.6320969,1.0436251,2.1088246,-1.6249323
-3.6659982,1.4093590,1.7078069,-1.1013227
-5.0564205,1.6717407,1.8523183,-.39679083
-2.8017234,.92027085,2.1751396,-1.6074289
-2.0833526,.72754122,2.2249176,-.94127987
-4.9325675,1.3854424,2.0178435,-.24969423
-4.6948784,1.4943652,1.5861742,-.46917866
-2.2532216,.80401359,2.0600160,-.93431350
-4.6663276,1.1506541,1.9956993,-.20511863
-1.9586199,1.2533767,1.8480312,-1.0398458
-3.6933705,1.5751578,1.7745254,-.89138137
-3.1481992,.91392567,2.0083541,-.54973986
-2.6640709,.77745914,2.2345168,-.68784022
-7.3388536,-.20528312E-02,2.4968573,.93533835E-01
-3.6292248,.67833732,2.2738273,-.48098905
-1.9167982,.95700662,1.9760581,-.94925949
-3.5393136,1.3523116,1.9085884,-.49427109
-1.5563678,.95866586,2.1722860,-1.0648783
-3.1769495,1.1452675,1.8904245,-1.5669527
-3.8918859,.98642210,1.8667849,-.49218041
-8.8028139,2.1377876,1.5420037,.42428816
-6.1199317,1.4750461,2.1654737,-.26697283
-4.2628657,.59488651,2.4176283,-.43753171
-3.5350964,.92659614,2.2572384,-.51881812
-3.8172188,.71782982,2.4133916,-.93827224
-2.3168958,.79926597,2.2802561,-.93491066
-2.6552614,1.3829744,1.9212988,-1.1139759
-1.3042144,1.1227148,2.0139730,-1.0172124
-3.9229455,1.4006726,1.8283338,-.42119919
-2.3934800,.93201028,1.9481951,-.96222448
-.98024733,.94179572,2.0959717,-1.3232480
-1.2316178,.98788036,2.0736386,-1.0086407
-2.7757768,.64774759,2.2136814,-.77567742
-2.9994062,.73104928,2.1237766,-1.3494948
-2.2743013,1.1111225,2.1440934,-1.1004970
-2.7664297,1.1462423,1.8192132,-.83164568
-1.6852768,1.0841421,2.0758444,-1.4845529
-2.7120326,1.0078276,1.8843694,-1.0657840
-1.2173107,.97001961,2.0323206,-1.3952888
-3.7545945,.54891141,2.4020105,-1.0407138
-2.4280839,.85034398,2.1677121,-.69789784
-2.5890496,1.1762502,2.0544696,-.69490443
-2.3576130,.74243690,2.1783093,-1.3654414
-1.4473614,.99355844,2.1372791,-1.3689036
-1.8359122,.94533091,2.1957638,-1.2651007
-1.4898544,1.0235307,1.9842523,-1.4311004
-3.1542070,.69074991,2.3611316,-1.0668986
-1.2951848,1.0320068,1.9995797,-1.4483410
-4.3911356,.62226468,2.1021192,-.40906112
-1.8719672,.81540678,2.1599328,-1.4250771
-2.0730777,.99622778,2.0739465,-1.6615029
-2.0730777,.99622778,2.0739465,-1.6615029
-.97890291,1.0158570,2.0740627,-1.3836427
-2.4462829,1.2562382,1.8210285,-1.2375186
-2.6017766,1.1891840,1.8814837,-.68717002
-5.2459091,1.3282224,2.1976162,-.70843562
-2.9873984,1.0353474,2.2197500,-1.1609228
-4.9456742,1.2169709,2.2579537,-.52814286
-2.7241142,.94362430,2.0995999,-1.7199271
-.95866728,.97638044,2.0550857,-1.1824848
-2.1398135,1.0294564,1.9728027,-.77128435
-1.3598838,1.0434521,2.1117718,-1.3180913
-1.3676660,.97844758,2.1529377,-1.1972896
-1.5749240,1.2139327,1.9606024,-.99545355
-8.0387990,.80245509,2.4183758,.36493363
-4.1482206,.41950108,2.4394841,-.64078443
-1.7006681,.96254473,1.9885493,-.98953529
-2.4530921,.86788833,2.0007765,-.84977638
-2.1098591,1.1981687,2.0680656,-.99645726
-2.5229139,.64972439,2.2730363,-.90935006
-2.3442578,.72326946,2.2916835,-1.0772336
-2.2598540,1.2796636,1.9504872,-.81488303
-2.7816749,.98208133,1.8997277,-.81993578
-3.2935853,.84977131,1.9416153,-.89333456
-9.9405101,2.1549655,1.4442737,.66081103
-5.5633315,1.0186318,1.7448697,-.20022659
-3.5143341,.68090429,2.3632452,-.59854825
-6.0056646,1.8928504,1.7273198,-.57289917
-2.6718091,.65123372,2.3003639,-.85021285
-1.6195922,.79550469,2.1581830,-1.0526579
-2.1046095,1.0935481,2.1000806,-.81476240
-4.1308061,.94048246,1.8274604,-.74525486
-2.7934002,1.1106684,1.8366247,-.79910598
-1.5904637,1.0695002,1.9839471,-.90568403
-2.7498432,.78253660,2.0936515,-.69022147
-3.7869289,.77521070,2.3165007,-.46675347
-1.7596487,.84882020,2.1941714,-1.3805763
-2.2435221,1.3234776,1.9379100,-1.2078216
-4.4751384,1.6058391,1.8904579,-.66849685
-1.7632628,.85162267,2.1156266,-1.4517223
-5.8087773,1.5972255,1.4406763,-.38334377
-2.4236583,1.0626986,2.1718021,-.85347551
-1.3929034,.99064734,2.0112709,-1.4345018
-1.8819825,.93932684,2.2055484,-1.0085607
-1.6339063,.92555277,2.0694142,-.90003550
-2.2191088,1.0093387,2.1980229,-.96758146
-2.7220970,.66822248,2.1633369,-.83260683
-2.2900577,1.2675414,1.9218788,-.77696703
-3.3827312,.98009188,1.8725171,-1.1096980
-1.4065019,1.0167477,2.0740664,-.94664264
-4.4624350,.89801895,2.3720197,-.45243111
-1.6896185,.78097303,2.1865492,-1.2443014
-1.0673961,1.1023845,1.9688841,-1.2588277
-2.6444704,.93522450,1.9719035,-1.3820065
-2.7337641,.74855310,2.0919361,-1.2381099
-2.6326179,.98177203,2.2169660,-.76871768
-2.9304083,.62660158,2.3474617,-.97189640
-2.9678792,.95408459,2.1848833,-1.5566774
-1.1109105,1.0840887,2.0667070,-1.2389926
-4.9807824,.27990105,2.4238477,-.45013533
-1.1434682,1.0633292,2.0854097,-1.2261245
-2.5036658,.88552016,2.1827222,-.68434348
-.91505207,1.0628429,2.0195585,-1.3362030
-2.5435938,.64853376,2.2857081,-.92546341
-2.0225818,.99831792,2.1801153,-.92403181
-2.3941410,1.2053483,2.0611160,-1.2923535
-3.0997421,1.0319322,1.9764421,-.52887135
-5.7797356,1.2918014,2.1030059,-.63177968E-01
-1.1539697,.96930577,2.1314583,-1.3000516
-1.1481987,.93021941,2.0797882,-1.0914174
-3.3400904,.69610197,2.3111679,-.57786361
-5.1408053,.61660177,2.5459356,-.42245862
-6.3562092,.22805536,2.7083440,-.16938672
-2.3001868,.87729235,2.0845742,-.72896722
-2.0423257,.75748302,2.1241622,-1.0219075
-2.1530344,1.2621757,2.0161714,-1.0150919
-2.0939445,1.0844331,1.8949809,-.91840672
-2.9863483,1.1565494,2.1485061,-1.1378438
-1.0832143,1.0345125,2.0151161,-1.4193197
-5.3276366,.80704198,2.1045220,-1.7505814
-2.3100549,.99452345,2.2062425,-.90302180
-2.9393781,1.3283720,1.9759896,-.69144363
-5.9948583,1.3953857,1.6198882,-.57825834E-01
-2.3390868,.93045159,1.9750029,-1.3065004
-3.4993741,1.3787498,1.9081921,-.52503739
-1.8580370,.84187756,2.1485590,-.86486693
-1.4794595,1.1608619,1.9335603,-1.0055990
-6.8744877,.28461307,2.1538557,-.67000309
-4.7079797,1.3807549,2.1252011,-.60026080
-1.9668133,.73555784,2.1726609,-1.0320414
-2.1859319,1.0237558,2.1662396,-1.3432086
-3.4347180,1.1948177,1.7907910,-1.2446614
-1.4378205,.84379444,2.1423769,-1.0437987
-2.4849277,.76793842,2.3054379,-.99095985
-3.5208982,1.3925647,1.6937464,-.94945961
-2.3508315,1.3434071,1.8905437,-1.2539314
-3.0304901,1.3577917,1.8979524,-.63227332
-1.6590864,1.1108585,1.9551071,-.90383751
-1.1604121,1.1589257,1.9615767,-1.1725297
-2.2171990,1.0558085,1.9539354,-.75693552
-3.0433627,1.1549843,1.9729591,-.53553098
-1.2518528,1.1228246,1.9432494,-1.1368903
-2.7595218,1.4299686,1.7904196,-.91561585
-1.8491599,1.2201033,1.8704671,-.99015225
-1.7143999,.79084275,2.2087059,-1.0375548
-1.9055337,1.2645689,1.9864224,-1.1431869
-1.1998117,1.0426741,1.9734463,-1.1944871
-3.0033661,1.1919268,2.0722799,-.61965661
-3.7034429,.70128912,2.0268053,-.88158339
-1.3673999,1.1793302,2.0123846,-1.2234162
-1.2092370,1.1032242,2.0560487,-1.1207840
-2.2764482,.91767202,2.0336605,-.74747618
-3.3664707,1.0712002,2.0688341,-.46293834
-4.3121371,1.5027912,1.6214044,-.54066989
-3.2582198,.99440086,2.1647225,-.51582258
-1.6683018,.97826446,2.1749547,-1.2220678
-5.0758354,.78755536,2.0337185,-.17353863
-4.0911389,.67326596,2.4485967,-.86972039
-1.3254534,1.1677822,2.0091420,-1.3094030
-1.4206833,1.1851216,1.9125878,-1.2293203
-4.2816339,.49100996,2.4687437,-.91853830
-4.7426944,1.5786569,1.9040522,-.40894075
-2.1624058,1.1118122,1.9190396,-1.4773466
-5.7142228,1.1153954,1.6999640,-.15236352
-1.2910729,1.1686514,1.9446104,-1.1000177
-2.0924837,.84041676,2.1181285,-1.4998340
-2.6178684,1.2166557,1.8311823,-1.3066678
-4.7971963,1.1499843,2.2404355,-.34791687
-9.8856706,.22832378,2.0546294,-.70568549
-2.5026659,.98782525,2.0238448,-.65481694
-5.6920638,.89063381,1.7421642,-.48190359
-1.8902818,.83473198,2.1184387,-.87216323
-2.0147366,.74877445,2.1488987,-.97995286
-2.1724068,1.1065979,2.1374472,-1.1616623
-2.9249475,1.1280421,1.8087638,-.91217063
-2.6049435,1.1066175,1.9526971,-.64040802
-3.4233965,.67904285,2.2934737,-.54377784
-1.5614288,.87029680,2.1330242,-.94862457
-2.2947992,.84498667,2.0179405,-1.1153741
-3.8480069,.83672532,1.9135418,-.72353492
-5.0494787,.79512407,1.9663359,-.22436671
-.88517922,1.0441190,2.0244310,-1.2432741
-1.3843754,1.1873299,1.9899429,-1.3177121
-2.5687166,1.3342993,1.9840010,-.96412675
-2.4932928,.84304512,2.2397016,-1.3948973
-1.0245584,1.0501621,2.0327966,-1.4263228
-2.1320171,1.3415106,1.9058060,-1.0467620
-2.6366514,1.0075999,1.8900789,-.88341258
-2.8571674,.74220091,2.3360564,-.84765140
-3.8286476,.55257307,2.2946297,-.50675913
-5.8968267,1.2905046,2.2881771,-.43526670
-6.4740820,.90727436,1.9127878,.90245444E-01
-3.8679687,.84211860,2.2608038,-.40899044
-11.829045,3.4407912,.59804027,.13800437
-7.7011924,2.0175636,1.1623657,-.28496498
-1.7808129,.98129379,2.1750753,-.98967738
-3.0519396,1.4360871,1.8452952,-1.1818894
-3.8950906,.66942734,2.1593847,-.43727832
-1.3155480,.86211910,2.1655122,-1.2715826
-2.5557922,.88560048,2.0586565,-.67384802
-2.7090700,1.2528181,1.8554131,-.68110042
-2.1774725,1.2404702,1.8267006,-1.0228823
-1.2277244,1.1086900,1.9640264,-1.3821679
-3.2723748,.56160867,2.2461902,-.73241289
-1.5513600,1.2365870,1.9464038,-1.0627435
-1.5033078,1.1365266,1.9390102,-.98474975
-1.8052132,.91590032,2.2133839,-1.1283553
-3.1363802,1.1003618,1.8415354,-1.2547870
-2.3873147,.92036024,2.2426662,-1.2007888
-1.4130523,.99670568,2.0854711,-1.5321179
-1.6039359,.92192598,2.0690206,-1.5013840
-4.1258089,1.3643761,1.9927838,-.40991888
-2.4438608,1.1624862,1.8756627,-.75102472
-1.0240013,1.1164729,1.9919999,-1.3248059
-3.5439281,1.2819001,1.9003577,-1.5942797
-4.6907301,1.5477080,1.9667681,-.78901109
-4.1603272,1.5218878,1.6566292,-1.0027528
-1.3051567,.94799853,2.0248359,-1.2971975
-4.4472966,.87605009,2.2462164,-.27945869
-1.4068090,1.0997800,2.0740375,-1.3482596
-4.0287071,1.3973380,2.0383563,-.58323076
-1.0586790,1.0968526,2.0472052,-1.2814705
-1.6070952,.98780776,2.1238567,-.91769777
-3.1329187,.57008354,2.2322394,-.96232690
-7.9251982,1.0235090,1.8701472,-1.6718562
-3.1708067,.94885072,1.8982555,-1.0934067
-2.3964056,.83053635,2.1046935,-.72751724
-1.6248489,.92213838,2.0301642,-.97751340
-.93049170,1.0527921,2.0226747,-1.1786551
-2.0046083,.94438820,1.9826031,-.91191010
-5.0119145,.69541687,1.9358931,-.44837483
-3.8857639,1.1277270,1.7480758,-.69516546
-2.5310861,1.1549997,1.8790837,-1.4379370
-1.7915485,1.2731916,1.8850428,-1.2228594
-2.0852646,1.0892486,2.1371053,-.93629775
-3.3806003,1.1090190,1.8898407,-.50410382
-2.0431294,1.1073714,1.8777169,-1.1346520
-1.7721192,1.1326656,1.9532219,-.86543700
-3.3553069,1.0371944,1.8447996,-.66284572
-1.7494312,.85101593,2.0687541,-1.2865064
-1.8057907,1.1754338,2.0150069,-.89041343
-2.2275401,.80329453,2.0846101,-1.3095594
-3.3897115,.91685010,2.1269751,-.45799156
-6.7234661,.92259185,2.3267753,.12848646
-2.0194502,.82042620,2.1223559,-.84242586
-1.9925587,1.1636221,2.0697771,-.91492131
-1.2664031,1.1311704,2.0227824,-1.0614750
-2.6669146,.62807560,2.2261409,-1.0492581
-1.6248096,1.2622098,1.9305307,-1.1744066
-4.4492883,.39955245,2.4659601,-.86288321
-6.1464761,.38168723,2.3216685,-.25084889E-01
-3.3601631,1.2231823,2.1289993,-.69995447
-6.1430026,.67557933,2.2530222,-1.6715641
-4.9399632,.28891566,2.4515509,-.77941431
-2.8126647,1.1005700,1.8895016,-.65426690
-4.0958850,.76945619,2.2538316,-.35024120
-2.8364085,1.3680900,1.7544766,-.92937673
-3.9623738,.75693818,2.4220044,-.76275252
-1.6118159,1.2289616,1.9297643,-1.0010939
-1.2935095,.95447595,2.1430973,-1.3540206
-2.8683298,1.1613335,1.8668035,-.63993997
-1.1208840,1.0378504,2.0313194,-1.0544948
-1.9827217,.83562137,2.2302094,-1.3023320
-1.4805757,.99550934,2.1496921,-1.0777633
-1.6863143,.80946200,2.1448412,-.97950169
-2.5552631,1.1770045,2.1060875,-.83426704
-1.7992019,1.1389180,2.0916453,-1.1459558
-2.0336594,1.2667470,1.8497138,-1.2214876
-4.5391092,.42554933,2.5197626,-.66612568
-2.7060876,.64079205,2.3136875,-1.0522789
-3.6279040,.99886901,1.8370001,-.67283831
-1.5198326,.98832301,2.1348499,-.97496680
-1.5198326,.98832301,2.1348499,-.97496680
-1.5198326,.98832301,2.1348499,-.97496680
-6.6094282,.18935876,2.2498423,-.12029759
-2.2106709,.73110255,2.2438878,-.88732986
-4.0523007,.95061892,2.2737373,-.42279243
-1.3026470,1.0055159,2.1221921,-1.0712548
-3.3976191,1.2778870,2.0668301,-1.1985707
-2.4969714,1.1392180,2.1081111,-1.3427339
-1.5855593,1.0292784,2.0997127,-.91920267
-1.4333151,1.1893217,1.9554156,-1.0253008
-1.4657983,1.0247505,1.9585646,-1.2111825
-2.8674738,.93809520,2.0571870,-.57256689
-1.0538481,.97317233,2.0920454,-1.4108440
-1.1870803,.96880431,2.0307437,-1.0984159
-1.8733397,.96849124,2.1698927,-1.3925005
-2.8194385,.69066504,2.1201287,-.83298021
-7.1690688,.29787743,2.0455125,-.86530249E-01
-3.0341418,.79397806,2.0064826,-1.0397359
-4.2104045,1.1946208,2.1779866,-1.1126979
-2.0378517,1.1003469,2.1019876,-1.4074054
-2.0962611,1.0339967,2.1792687,-1.1014823
-2.9767830,.68587837,2.3322791,-.74223354
-1.2729508,1.0129751,2.0746561,-1.5025652
-2.4294113,1.3503026,1.8046068,-1.0887479
-2.7680068,.78364867,2.3147833,-1.1239129
-3.3393718,1.3219450,1.8623990,-1.4907147
-4.3282628,.75196841,1.9914863,-.42461204
-2.5220024,1.1893691,1.8547913,-.75225836
-5.5303278,.25638314,2.3417504,-.30806264
-5.1749283,.75057178,1.9917398,-.20264776
-4.8186372,.77496571,2.0048896,-.25685517
-2.8806239,1.0423394,2.0525477,-1.7571405
-1.5892410,1.1201526,2.0884827,-1.1441180
-1.5282800,1.1572314,1.9324696,-.98404336
-1.5101170,.97255247,2.0046226,-1.3863040
-1.5101170,.97255247,2.0046226,-1.3863040
-1.0117662,1.0178048,2.0957118,-1.2471855
-2.8359563,1.3098278,1.7799195,-1.1748353
-1.6567085,1.2425961,1.9703171,-1.2419423
-5.2581245,1.4197075,1.5398604,-.66658610
-3.6656686,1.2494322,1.8150746,-.46795584
-3.4027854,1.3768304,1.7008497,-.80882921
-2.1636316,1.1677138,2.0976075,-1.0147552
-2.8374574,1.0973131,2.0638736,-.58537862
-3.2669486,1.2932431,1.8237232,-.55889381
-1.8371434,1.2274399,1.9284311,-.89739261
-1.1686040,1.0949248,2.0584382,-1.1335313
-3.4392818,.62053249,2.1218536,-.85521873
-6.8450943,1.7955956,1.6517150,.92615693E-01
-7.0157600,.45762119,2.7749732,-.39095631
-7.7410104,.33918219,1.9632567,-.39481033
-3.4432614,.67431814,2.4015657,-.87219922
-3.7517209,.81170664,1.9379759,-.86081961
-2.9722938,1.2359749,1.8460147,-1.4508492
-1.0805509,.98020785,2.1010741,-1.1066456
-3.4396251,.80837192,2.0286203,-1.3502685
-3.5596035,.96943992,2.2263680,-.49586479
-1.1348114,.91707149,2.1202551,-1.1124193
-1.6417620,.95515389,2.1540638,-1.4315822
-1.1290239,.94948616,2.0436963,-1.1582214
-2.8951072,1.4279303,1.8466017,-1.1583501
-5.4445547,.22666258,2.4131828,-.73539676
-1.5762628,1.2503419,1.9471142,-1.1739121
-2.9798404,.74499246,2.1200677,-1.3834541
-2.0604474,1.2226272,1.9509972,-1.4805335
-1.5251084,1.1470731,2.0399851,-1.0022274
-1.4936396,1.1800081,2.0249292,-1.2511471
-2.4420112,.72639040,2.2364383,-.78623560
-2.9476856,1.0507784,2.1756056,-1.3766737
-2.8921608,1.0293690,2.1584276,-.61763308
-2.5718908,1.3181563,1.8499106,-1.3482372
-4.4964538,.71694785,2.0441735,-.34357708
-3.4125801,1.1133288,1.9109188,-.47846321
-2.3877275,.93462434,2.1947693,-.74770977
-1.0504800,1.1140524,1.9883839,-1.3480095
-1.3849502,1.1331538,1.9224896,-1.1489561
-1.5834763,1.0957212,1.9760245,-.90962255
-1.1456755,1.1521514,1.9959868,-1.1641556
-1.3116790,.94518196,2.0217093,-1.2314298
-1.3116790,.94518196,2.0217093,-1.2314298
-2.1744486,.78269703,2.1106910,-1.3073414
-2.6418094,1.1092555,1.9680297,-1.6793476
-1.7339491,.80609010,2.1193295,-1.0072281
-3.6798185,1.1601196,2.1963482,-.98732716
-4.9315051,.64604942,1.9881513,-.42561802
-1.1854010,1.1178187,1.9683088,-1.0918571
-1.4343077,.87646412,2.1666680,-1.0336826
-1.5437445,.86586631,2.0938510,-.99134969
-2.1606929,1.3279419,1.8582169,-.93543363
-2.6706346,.96665209,2.0143318,-1.6355918
-4.3963745,1.1302451,1.7405006,-.45913942
-3.1897579,.86066448,1.9425988,-.82643841
-1.3224667,1.0622259,2.0775837,-1.0216414
-4.8658542,1.2756510,1.6231644,-.76544762
-2.0418180,.94165941,2.1037713,-1.6297215
-2.5448997,.99098163,1.9012500,-.98120296
-1.4675231,1.0047787,1.9691897,-1.2041561
-2.5388543,.75974649,2.1818559,-.71514165
-4.6236818,.49705068,2.5266527,-.75355982
-1.8877580,.99036961,1.9926425,-.85169667
-3.5505606,1.4182501,1.6868446,-.74083543
-7.9184638,.62867696,2.7786909,.11917256
-.96661905,1.0532863,2.0262741,-1.1448942
-2.0908332,1.3022752,1.9574864,-.98204069
-1.7348382,1.1084752,1.9037851,-1.0330149
-1.4701580,1.1052166,2.0364990,-1.4934187
-2.8365169,1.4403052,1.8691577,-.89431920
-2.2216249,1.2294585,2.0422589,-.91408686
-1.2112243,1.0539924,2.0827606,-1.0796799
-1.7967982,.93390296,2.1177256,-.83868929
-1.6711520,1.1455869,1.8912748,-1.1302725
-3.7200291,.74265410,2.3997814,-.67353709
-1.2180836,.97203356,2.1319919,-1.1084625
-5.0866335,.61252247,2.2394090,-.17397023
-1.6960299,1.0269008,1.9414840,-1.2160796
-2.6558517,1.3777392,1.9423110,-1.0062306
-5.0499154,.40020653,2.5162414,-.34259698
-2.8454027,1.4438504,1.7862959,-.89110915
-1.7983188,1.0893377,1.9171237,-.95777609
-1.1291853,1.1494053,1.9592146,-1.2354103
-2.9106382,.96427528,2.2678023,-.95946623
-1.4817557,1.2085100,1.9539770,-1.0326374
-3.1704373,.55208280,2.2817119,-1.0014757
-1.2099956,.97841866,2.0695020,-1.4859547
-2.7016742,.74201083,2.3030814,-1.2124322
-5.8261646,.81565312,2.4557089,-.13110223
-1.8242539,1.1361883,1.9490428,-.85242665
-4.1921306,1.3822125,2.0298510,-.46217607
-1.3644198,1.2140015,1.9510441,-1.1982850
-1.4011272,1.2027846,1.9427704,-1.3128274
-1.0853968,1.0378484,1.9883133,-1.2269106
-3.3505310,.81393450,2.0900564,-.50571770
-2.2898728,1.0414427,2.0664801,-.69821091
-3.9472886,1.2683774,2.1187041,-.53377263
-1.7852070,1.1053710,1.9075683,-.98049185
-1.0671622,1.1381502,1.9748059,-1.2238862
-1.1587431,1.0129863,2.0190067,-1.0659521
-3.3501112,1.3464213,1.7484779,-.63429065
-2.7817137,1.2428168,1.9136841,-1.5599898
-2.6069179,.73390919,2.2701478,-.75651936
-1.1037644,1.0167995,2.1005314,-1.1405699
-2.9238163,1.0565468,1.8431440,-.87905584
-1.4124481,1.1540166,1.9773808,-.99056068
-1.6841819,1.1982424,1.8827103,-1.0635525
-2.0588121,.96973005,2.0714483,-1.6515832
-2.6955699,.74243687,2.3233522,-1.0637167
-4.0991490,.99795674,1.9872875,-1.7592105
-1.8843789,1.1409998,1.9045003,-.90116544
-3.0125361,1.3200373,1.8305993,-1.3950673
-1.1311667,1.1565989,1.9640020,-1.2265585
-3.4396326,1.4660560,1.7220076,-1.0531448
-2.5129490,1.0692216,2.0244105,-.64252123
-2.1532443,.91811663,2.2335612,-1.1719070
-1.2520784,.94582511,2.1536813,-1.1876767
-2.1641511,1.0924195,2.1212406,-1.3640318
-3.2074906,1.3006794,2.0412709,-.67286240
-1.6548694,1.0957698,1.9548858,-1.4814091
-3.1224429,.94133970,2.0449283,-1.7135869
-1.9679572,1.0412364,2.1662111,-1.1332988
-2.1470304,1.0153293,1.9153770,-1.1300407
-2.4560839,1.1097440,1.8476695,-.98088428
-3.2516405,.95711871,2.1032713,-.48245377
-7.1027370,.97098685,1.8548550,.20336939
-2.7431442,1.2001269,1.8420548,-.69958497
-3.9419572,1.3252118,2.1084980,-.76659656
-4.9621775,.84411646,2.2787859,-.18515857
-.89259945,1.0386720,2.0463668,-1.2048804
-8.1235933,.54181191,2.3587677,.39559566
-1.7506578,.97970725,2.1566542,-.92656197
-.95245771,1.0257038,2.0268229,-1.3651001
-1.4697168,.90436114,2.1018017,-.95807620
-4.1020197,1.6335833,1.7289977,-.86305765
-1.9666891,.95454582,2.0543890,-1.6047694
-2.8344450,1.4508419,1.8255723,-1.0110865
-1.6995915,.97354581,2.0958660,-1.5850812
-1.6995915,.97354581,2.0958660,-1.5850812
-1.6115926,1.2553346,1.9344365,-1.2224927
-4.3929218,.91295740,2.2972594,-.34585039
-2.0112876,.78193688,2.1974147,-1.3735543
-2.9164051,.60535790,2.2707443,-.77850861
-2.2826367,1.2940984,1.8813807,-.81201716
-3.5695176,1.5087604,1.7776074,-.61607071
-7.6496428,1.2354758,2.4859580,-.21019208
-4.0659291,1.2062002,1.7036670,-.64778875
-1.3663472,.93687571,2.0942872,-1.4957770
-2.3809024,1.3416392,1.8734067,-.83421245
-1.9836960,.81600358,2.1426515,-1.4456914
