ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,AverageLogX,AverageLogY,LogStandardDeviationX,LogStandardDeviationY,FirsherTrans(rho),cutoffSlope,cutoffIntercept
1,0,.17188870,.0000000,1,11,-1926.7981,.21757813,-.81881647E-01,.61393670E-01,.32182737E-02,.59079070,1.5011110,-.17804633E-02
1,0,.17186966,.0000000,1,8,-1928.4528,-.11335598,-.80534251E-01,-.49542141E-01,-.20262614E-01,.67959235,1.5029411,-.20698304E-02
1,0,.17185528,.0000000,1,11,-1925.2134,-.10638732,-.85034509E-01,-.42232559E-01,.17223998E-01,.67081614,1.5009107,-.63821495E-03
1,0,.17186146,.0000000,1,5,-1925.1349,.38261890E-01,-.19036689E-02,.37691084E-01,.18998421E-01,.68590898,1.4991163,-.10217646E-02
1,0,.17181879,.75286782E-03,1,17,-1925.9029,-.17726381E-01,.57775589E-01,.40995250E-01,.22839470E-01,.76303426,1.5011782,-.45608879E-03
1,0,.17183123,.0000000,1,1,-1926.0370,.82112476E-02,.36008532E-01,.46589074E-01,.48427544E-01,.77043699,1.4990953,-.20053828E-02
1,0,.17181255,.0000000,1,12,-1926.4867,.17195389,.25659714E-01,.10440897,.26319721E-01,.71857555,1.4993187,-.32638935E-03
1,0,.17179839,.0000000,1,8,-1927.9054,.15381238,.63515848E-01,.93772203E-01,.37834913E-01,.79204848,1.4961084,-.15894289E-02
1,0,.17179461,.0000000,1,9,-1927.2471,-.37512417E-01,.47127968E-01,.23297011E-01,.30205538E-01,.83353358,1.4981053,-.24692896E-02
1,0,.17179915,.0000000,1,1,-1928.0944,.15909231,.50175075E-01,.69223864E-01,.45409274E-01,.78873094,1.5014198,-.15654699E-02
1,0,.17181138,.0000000,1,3,-1926.8831,.34203734E-02,.81765942E-01,.46185169E-01,.12590406E-01,.81262929,1.4972832,-.12287379E-02
1,0,.17180734,.0000000,1,5,-1927.4487,.86778554E-01,.78119975E-01,.59991952E-01,.31229286E-01,.80722409,1.4940957,-.24599239E-02
1,0,.17180289,.11374410E-02,1,8,-1926.6310,-.75254824E-01,.29342717E-01,.39120906E-01,.42739086E-01,.81958976,1.4978030,-.17160008E-03
1,0,.17179933,.0000000,1,7,-1926.0521,-.14162209,-.72130069E-02,-.20409191E-02,.31898631E-01,.80617606,1.4978308,-.61900914E-03
1,0,.17179794,.0000000,1,5,-1926.4584,-.29947408E-01,-.29456833E-01,.24689045E-01,.27502246E-01,.71007518,1.4956164,-.28272536E-02
1,0,.17179373,.0000000,1,3,-1927.7916,.89466818E-01,-.54621387E-01,.68236710E-01,.31686973E-01,.67401619,1.4941414,-.27395504E-02
1,0,.17180838,.0000000,1,1,-1926.0332,.87799912E-01,-.72714137E-01,.47566176E-01,.31342938E-01,.66038313,1.4956377,-.21382608E-02
1,0,.17182303,.0000000,1,1,-1925.5426,-.33642656E-01,-.29874418E-01,-.85401227E-02,-.42427237E-02,.67300807,1.4959989,-.15289817E-02
1,0,.17183184,.0000000,1,7,-1925.7564,.75729784E-01,.71686769E-02,.13358047E-01,-.15784252E-01,.64556703,1.4991762,-.33465548E-03
1,0,.17182213,.0000000,1,4,-1927.8272,.12900572,.20465302E-02,.58969541E-01,.12596117E-01,.62582041,1.5007757,-.13909109E-02
1,0,.17183132,.0000000,1,3,-1926.5850,-.96045915E-01,.32124635E-02,-.12322774E-01,.28768234E-01,.70360498,1.5012402,-.47194211E-03
1,0,.17181038,.0000000,1,17,-1926.1829,-.12629087,.92631129E-02,-.21077724E-02,.48012864E-01,.79253130,1.5028316,-.17174400E-02
1,0,.17180891,.84842482E-03,1,9,-1925.3350,-.72892912E-01,.26712682E-02,.97370800E-02,.26445629E-01,.77670618,1.5027511,-.18759842E-02
1,0,.17180605,.0000000,1,5,-1926.9001,-.78821380E-01,.27824961E-01,.47825371E-02,.24169215E-01,.78852918,1.4983123,-.44703415E-02
1,0,.17176086,.0000000,1,33,-1927.1703,-.12834494,.63124591E-01,-.17753125E-01,.35871710E-02,.79228410,1.4973875,-.14069697E-02
1,0,.17176619,.0000000,1,1,-1927.9170,.79410527E-01,.67230424E-01,.63677482E-01,.47753436E-01,.78599775,1.4934923,-.40084846E-02
1,0,.17177779,.0000000,1,2,-1927.6249,.38250464E-01,-.36846811E-01,.42940310E-01,.37966645E-01,.72884893,1.4950465,-.45422342E-02
1,0,.17177120,.0000000,1,3,-1929.7316,-.17088497E-01,-.21463793E-02,.51952561E-01,.35655497E-01,.75545439,1.4915679,-.57958379E-02
1,0,.17176336,.0000000,1,10,-1928.9649,-.12561285,.13013579E-01,.11275593E-01,.44624415E-01,.77150383,1.4908579,-.34957519E-02
1,0,.17175810,.0000000,1,3,-1930.4981,-.13263180,.54751068E-01,.23165221E-01,.40114743E-01,.82655061,1.4931092,-.39748510E-02
1,0,.17176970,.0000000,1,2,-1928.6960,.13303536E-01,.55663382E-02,.47200353E-01,.64108246E-01,.74805400,1.4935051,-.49851434E-02
1,0,.17176514,.0000000,1,9,-1928.8225,.52845827E-01,.85808822E-02,.57085362E-01,.87388103E-01,.75335831,1.4962277,-.22576210E-02
1,0,.17177351,.0000000,1,1,-1929.2601,-.15830551,-.45138239E-01,-.31582103E-01,.82045606E-01,.77185127,1.5003969,-.33130669E-02
1,0,.17178722,.0000000,1,2,-1927.4907,-.12093666,-.12509156E-01,-.43794667E-01,.48063774E-01,.74062494,1.5017967,-.45349254E-02
1,0,.17180184,.0000000,1,1,-1926.2213,-.45884111E-01,-.10759856,-.40132606E-01,.56767484E-01,.68025256,1.4989294,-.18444928E-02
1,0,.17179846,.12054314E-02,1,7,-1926.0135,-.99090372E-01,-.10632044,-.51056511E-01,.63668663E-01,.69955766,1.4991650,-.72004707E-03
1,0,.17179333,.0000000,1,4,-1927.3720,-.20060065,-.57264692E-01,-.71603016E-01,.66015014E-01,.79274112,1.4976747,-.61346001E-03
1,0,.17180548,.0000000,1,2,-1926.2117,-.10300800,-.81497817E-01,-.48684220E-01,.54903839E-01,.74153004,1.4998261,-.13107583E-02
1,0,.17177903,.0000000,1,11,-1927.1741,.39697253E-01,-.34093654E-01,.37025443E-01,.63560303E-01,.77651228,1.5010114,-.19958168E-03
1,0,.17176021,.0000000,1,9,-1928.8244,-.23787608,-.98070494E-01,-.11005770,.20683699E-01,.77028119,1.4988321,-.29093345E-03
1,0,.17176932,.0000000,1,7,-1928.1298,-.64487806E-01,-.16624407,-.68743904E-01,.32173887E-01,.62630650,1.4954074,-.25159455E-02
1,0,.17178090,.0000000,1,2,-1927.3994,-.13293959,-.94581383E-01,-.63750873E-01,.35080989E-01,.67543192,1.4942952,-.39572993E-02
1,0,.17177939,.0000000,1,2,-1928.7809,-.11680395,-.77682278E-01,-.59859980E-01,.56703890E-01,.68704483,1.4945369,-.52093699E-02
1,0,.17178396,.0000000,1,1,-1929.6232,-.12393279E-01,-.90221697E-01,-.51504021E-01,.46435811E-01,.64840454,1.4932936,-.61551919E-02
1,0,.17179857,.0000000,1,1,-1928.3262,-.73094109E-01,-.36714569E-01,-.52935530E-01,.57625085E-01,.72212420,1.4919455,-.43907011E-02
1,0,.17181640,.0000000,1,3,-1927.9384,-.25725148E-01,-.58602547E-01,-.50124325E-01,.35900606E-01,.68460626,1.4912140,-.50687930E-02
1,0,.17182600,.0000000,1,4,-1926.8415,-.16001982E-01,-.41678883E-01,-.30076346E-01,.39732267E-01,.68304727,1.4946627,-.45397831E-02
1,0,.17180878,.98255918E-03,1,13,-1926.3549,-.11403559,-.97855465E-01,-.38592002E-01,.51950597E-01,.67161020,1.5000960,-.97839288E-03
1,0,.17182037,.0000000,1,3,-1926.3124,-.11605297,-.12822654,-.71285317E-01,.41111645E-01,.64024756,1.4979448,-.27790024E-03
1,0,.17182015,.0000000,1,3,-1927.2549,-.18375721,-.26558540E-01,-.65446697E-01,.28788296E-01,.71368446,1.4982503,-.11157385E-02
1,0,.17182356,.0000000,1,3,-1927.6750,-.14545471,-.13606516E-01,-.61355580E-01,.29946508E-01,.71396311,1.4930866,-.36972254E-02
1,0,.17179216,.0000000,1,28,-1925.2296,-.12802067,-.34115903E-01,-.48608567E-01,.46411139E-02,.70384890,1.4994531,-.10336650E-02
1,0,.17177226,.0000000,1,8,-1929.1606,-.24676117,-.20756667E-01,-.81527577E-01,-.33395812E-02,.75951958,1.4994773,-.19900116E-02
1,0,.17178685,.0000000,1,1,-1927.1777,-.75121500E-01,-.90414143E-01,-.44837147E-01,.30083531E-02,.67771765,1.4975258,-.37729353E-02
1,0,.17178820,.77949262E-03,1,6,-1925.0025,.23882901E-02,-.64608927E-01,-.91292148E-02,.19252729E-01,.68770073,1.5013462,-.23820105E-02
1,0,.17178767,.0000000,1,2,-1926.2052,.83379828E-01,-.13064185,-.40788466E-03,.27807235E-01,.63961342,1.4974315,-.11993394E-02
1,0,.17178189,.0000000,1,6,-1926.5841,-.17044645,-.11301571,-.84555554E-01,.20766811E-01,.71509013,1.4975572,-.46794378E-03
1,0,.17178686,.0000000,1,6,-1926.9744,-.98706107E-02,-.11746738,-.48785479E-01,.65717047E-02,.65986870,1.4994885,-.96719179E-03
1,0,.17180145,.0000000,1,1,-1925.7478,-.58212217E-01,-.72957564E-01,-.12238884E-01,.30979647E-01,.74141258,1.4980454,-.12963003E-02
1,0,.17179949,.0000000,1,6,-1926.1083,-.92283355E-01,-.76202204E-01,-.12008529E-01,.59728319E-01,.73987165,1.4977770,-.17136903E-02
1,0,.17179840,.0000000,1,1,-1928.3160,.23390478,-.14079085,.83528935E-01,.47284522E-01,.59919496,1.4969361,-.14553090E-02
1,0,.17181298,.0000000,1,1,-1927.1923,.20659987,-.81146072E-01,.82350681E-01,.76876742E-01,.65109271,1.4967482,-.29394264E-03
1,0,.17181337,.43916088E-03,1,3,-1927.8137,-.10236720E-01,-.70666873E-01,.17107929E-01,.89493943E-01,.71376569,1.5011600,-.12497508E-02
1,0,.17182607,.0000000,1,7,-1925.2005,.30037295E-01,-.24913218E-02,.37305587E-01,.58017468E-01,.72474129,1.5002628,-.11072536E-02
1,0,.17182541,.0000000,1,2,-1926.3870,-.12415704E-01,.21543606E-01,-.42171506E-02,.43949331E-01,.72402298,1.4974693,-.32325841E-02
1,0,.17184000,.0000000,1,1,-1926.2280,-.10808666,-.35046162E-01,-.54249975E-01,.52512451E-01,.73826002,1.4943321,-.24556133E-02
1,0,.17185028,.0000000,1,2,-1926.3673,.13179316E-01,-.38766661E-01,-.10099047E-01,.47000972E-01,.71138204,1.4979909,-.38076319E-02
1,0,.17186407,.0000000,1,1,-1926.4128,-.11112093,.57201833E-01,-.36790823E-01,.32113378E-01,.83983627,1.4994930,-.74350694E-03
1,0,.17187865,.0000000,1,1,-1926.2733,-.18108720,-.36758228E-01,-.77915169E-01,.36730242E-01,.79793018,1.5012422,-.36454674E-03
1,0,.17186488,.0000000,1,5,-1928.8716,-.25196197,-.32799556E-01,-.11724913,.27538300E-01,.77617510,1.4989834,-.17377516E-02
1,0,.17187129,.55035041E-03,1,10,-1928.0931,-.15957705,-.66309510E-01,-.98661141E-01,.11796404E-01,.71754263,1.4902323,-.40144616E-02
1,0,.17188587,.0000000,1,1,-1927.5550,-.10642015,-.87187054E-01,-.60649821E-01,.40548329E-02,.67776220,1.4887582,-.47941082E-02
1,0,.17185558,.0000000,1,17,-1927.5184,.83479885E-03,-.14246562E-01,-.13866725E-01,.17233294E-02,.68532124,1.4869710,-.62568315E-02
1,0,.17185675,.0000000,1,4,-1927.8477,.15098371E-01,-.17254877E-01,-.71061468E-02,-.10865847E-01,.68870276,1.4877023,-.57977440E-02
1,0,.17185253,.0000000,1,5,-1928.7048,.54229197E-01,.72183845E-02,.23836559E-01,-.42325633E-02,.74350199,1.4916738,-.51418982E-02
1,0,.17187423,.0000000,1,3,-1928.8048,-.50014563E-01,-.29361472E-01,-.19483226E-01,-.12069655E-01,.69815569,1.4899868,-.67608472E-02
1,0,.17188125,.0000000,1,3,-1928.8938,.22359531E-01,.39990365E-01,-.96827460E-02,-.29788609E-01,.73060699,1.4913546,-.38138939E-02
1,0,.17186924,.0000000,1,10,-1929.4249,-.19342708E-01,.44740856E-01,-.67545514E-02,-.15218195E-01,.75258552,1.4867684,-.65537938E-02
1,0,.17186744,.0000000,1,11,-1925.6344,-.65096037E-02,-.12140741E-01,-.44526465E-02,.17768216E-02,.71931243,1.4936088,-.34077453E-02
1,0,.17186687,.23814088E-02,1,5,-1925.9990,-.57114128E-01,-.59071392E-01,-.16583283E-01,.19281298E-01,.71555325,1.4929870,-.38651575E-02
1,0,.17187539,.0000000,1,3,-1923.9293,.11127080E-01,-.41907377E-01,.89495937E-02,.61828750E-02,.68737173,1.4990309,-.43998885E-03
1,0,.17187716,.0000000,1,7,-1924.1557,-.62955813E-01,-.81801840E-01,-.19329421E-01,.35630406E-01,.69772427,1.4967871,-.71365557E-03
1,0,.17189335,.0000000,1,14,-1924.5453,-.28050751E-01,-.27153628E-01,-.88625619E-02,.31981949E-01,.70754787,1.4976722,-.24549072E-02
1,0,.17190790,.0000000,1,1,-1923.9696,.16691292E-01,-.59057383E-01,.32524481E-02,.41538024E-01,.68875278,1.4977009,-.11155994E-02
1,0,.17186626,.0000000,1,16,-1926.2120,.70341362E-01,-.88448740E-01,.30453279E-01,.20323239E-01,.66512573,1.5029218,-.17738244E-02
1,0,.17185401,.0000000,1,19,-1924.8097,.74627477E-01,-.87184236E-01,.22955117E-01,.42025858E-01,.66800776,1.5006559,-.10350414E-02
1,0,.17179913,.83453714E-03,1,23,-1925.8930,-.38335028E-01,-.10509828,-.60409579E-01,.17910382E-01,.67483548,1.4992012,-.32828710E-03
1,0,.17179530,.0000000,1,11,-1925.6711,-.15991331,-.48552670E-01,-.67652897E-01,.20374098E-01,.77014021,1.4967847,-.12599933E-02
1,0,.17179280,.0000000,1,1,-1929.1962,-.24308156,-.63303071E-01,-.88531367E-01,.31801251E-01,.80281831,1.4997318,-.32240876E-02
1,0,.17180131,.0000000,1,3,-1927.1921,-.19068809,-.42598919E-01,-.73504004E-01,.49000241E-01,.79574721,1.4997156,-.18675505E-02
1,0,.17181585,.0000000,1,1,-1926.6871,-.17186185,-.45183078E-03,-.67685318E-01,.32844132E-01,.79485167,1.4970938,-.28533937E-02
1,0,.17173426,.0000000,1,42,-1924.3097,-.10938082,.67688816E-02,-.22183479E-01,.44447937E-01,.77135874,1.4989734,-.47638944E-03
1,0,.17172320,.0000000,1,10,-1924.3006,-.11735262,-.29299730E-01,-.34721067E-01,.43720805E-01,.76973678,1.4986088,-.63230659E-03
1,0,.17170588,.0000000,1,12,-1924.2968,-.47054143E-01,.38237082E-01,-.25019433E-02,-.18643655E-02,.76483292,1.5013469,-.20168892E-03
1,0,.17170616,.98447591E-03,1,6,-1924.4234,.12487700,.23658603E-01,.52167217E-01,.90965957E-02,.71938248,1.4983902,-.69874318E-03
1,0,.17170301,.0000000,1,2,-1926.2312,.14916317,.61122713E-01,.71136610E-01,.57323347E-01,.76426586,1.5021930,-.10490929E-02
1,0,.17164041,.0000000,1,34,-1926.0738,.26686315,.86433414E-01,.10453345,.34481102E-01,.73582347,1.4977105,-.28955086E-03
1,0,.17162194,.0000000,1,11,-1926.7073,.34043681,.62570136E-01,.11397393,.27890509E-01,.69757512,1.4970650,-.92115726E-03
1,0,.17162578,.0000000,1,2,-1927.2835,.20749315,-.17448087E-01,.49605413E-01,.12589974E-01,.70532085,1.4974733,-.63157305E-03
1,0,.17159718,.0000000,1,11,-1928.7635,.83402271E-01,.13288271E-01,.16423120E-01,-.26681279E-01,.73324536,1.4962820,-.17313716E-02
1,0,.17161075,.0000000,1,1,-1928.8190,.11904908,-.21101512E-01,.34601872E-01,-.17392431E-01,.69548114,1.5000035,-.33776636E-02
1,0,.17162525,.0000000,1,1,-1928.2116,.18952384,.11565105E-01,.65444870E-01,.11465797E-02,.67898327,1.4930556,-.51596614E-02
1,0,.17163391,.0000000,1,3,-1927.9580,.34966701,.98202851E-01,.13752687,.13329312E-01,.69491700,1.4994481,-.88957417E-03
1,0,.17165079,.0000000,1,8,-1927.4921,.22313644,.16377725E-01,.81365958E-01,.41176396E-01,.68948868,1.4989838,-.40755408E-02
1,0,.17164909,.0000000,1,1,-1930.0891,.16307355,.34028603E-01,.46212386E-01,.30652034E-01,.68297100,1.5010737,-.79785665E-02
1,0,.17166359,.0000000,1,1,-1929.1449,.12613993,.35503468E-01,.59668982E-01,.48552973E-01,.73567080,1.5059328,-.70761094E-02
1,0,.17166995,.19361416E-02,1,4,-1927.5356,.78574379E-01,.22119739E-01,.51803718E-01,.37354314E-01,.72445047,1.5054587,-.56456942E-02
1,0,.17166644,.0000000,1,2,-1930.0566,-.94036785E-01,.84526467E-01,-.11636016E-01,.12356235E-01,.78956970,1.5050912,-.66195928E-02
1,0,.17168094,.0000000,1,1,-1929.6641,.72777280E-02,.81478877E-01,.20978650E-01,.23520714E-01,.76317678,1.5010375,-.75237312E-02
1,0,.17168687,.0000000,1,3,-1929.8384,.51903357E-02,.57550094E-01,.15997202E-01,-.59972787E-02,.77668788,1.5024064,-.74905517E-02
1,0,.17169394,.0000000,1,5,-1929.2838,.49953948E-01,.70782367E-01,.38988096E-01,.15998569E-01,.77885358,1.5012599,-.74604452E-02
1,0,.17170250,.0000000,1,8,-1928.1276,.32570991E-01,.43045117E-01,.20201818E-01,.36633957E-01,.77662080,1.5034269,-.62220015E-02
1,0,.17171066,.0000000,1,3,-1928.4256,.14194791,.23619965E-01,.48247949E-01,.43361018E-01,.71642151,1.5045406,-.61470503E-02
1,0,.17172263,.0000000,1,1,-1928.5809,.13353828E-01,.29225072E-01,.18239435E-01,.35937522E-01,.75592552,1.5022199,-.79215110E-02
1,0,.17172346,.16746376E-02,1,5,-1928.9796,-.15426407,-.53128159E-01,-.46398939E-01,.53559496E-01,.78776916,1.5042810,-.53319682E-02
1,0,.17172894,.0000000,1,4,-1928.4874,-.15155093,-.85302302E-01,-.53993944E-01,.36766321E-01,.74836113,1.5046402,-.48252830E-02
1,0,.17173365,.0000000,1,2,-1928.9793,-.21261298,-.92591835E-01,-.49631444E-01,.44576187E-01,.74268625,1.5033078,-.25714982E-02
1,0,.17174430,.0000000,1,5,-1928.9514,-.14548140,-.17588228E-01,.18241338E-02,.50365524E-01,.79318622,1.5008678,-.45798038E-02
1,0,.17175569,.0000000,1,1,-1929.1463,-.39516042E-01,.17817458E-01,.35554868E-01,.24307231E-01,.82035304,1.4999884,-.36312410E-02
1,0,.17175508,.0000000,1,11,-1929.3951,.12591332,-.27452611E-01,.67842658E-01,.11332946E-01,.72073234,1.5042615,-.35719309E-02
1,0,.17176608,.0000000,1,1,-1929.6174,.99298442E-01,-.22780836E-01,.74909743E-01,.23303951E-01,.71806117,1.4987402,-.50191753E-02
1,0,.17176909,.0000000,1,2,-1930.3244,.77902519E-01,-.77075573E-01,.57522591E-01,.51147675E-01,.71965632,1.5002127,-.44375422E-02
1,0,.17177872,.0000000,1,1,-1930.6500,.20139483,-.38569198E-01,.99086293E-01,.33686046E-01,.66075379,1.4992705,-.63210557E-02
1,0,.17177542,.10857206E-02,1,9,-1930.6659,.23671173,.15022000E-01,.10822158,.20835225E-01,.70789629,1.4977954,-.60912792E-02
1,0,.17178690,.0000000,1,2,-1930.1367,.13197985,.67007760E-01,.87547104E-01,.22799190E-01,.78770018,1.4992042,-.52909578E-02
1,0,.17180138,.0000000,1,1,-1929.2293,-.41242305E-01,.13426429E-01,.35042920E-01,.16543783E-01,.77335443,1.5003719,-.57746951E-02
1,0,.17181291,.0000000,1,2,-1928.7500,.92062715E-01,-.18687584E-01,.43656894E-01,-.12060727E-01,.66916599,1.5017643,-.48435550E-02
1,0,.17182139,.0000000,1,3,-1928.6315,.16663805,-.54980842E-01,.42505250E-01,-.19798675E-01,.59483790,1.5012930,-.29776932E-02
1,0,.17178415,.0000000,1,20,-1928.2849,.12966892,-.12931183,.50480358E-02,.13658590E-01,.53364823,1.5019795,-.17114413E-02
1,0,.17175895,.0000000,1,9,-1930.5877,.22638786,-.13174807,.90498893E-02,-.10562721E-01,.50601268,1.5019387,-.20604269E-02
1,0,.17177042,.0000000,1,2,-1927.2424,.18390571,-.13798351,.26888310E-01,.82676942E-02,.53246576,1.4995772,-.83134650E-03
1,0,.17178189,.0000000,1,2,-1926.6624,.71077709E-01,-.13945914,.34270410E-02,.47905042E-01,.57773424,1.5019076,-.10373900E-02
1,0,.17179113,.0000000,1,1,-1927.0183,.69370395E-01,-.14851768,.99129100E-02,.50598275E-01,.62464778,1.4975390,-.24578327E-02
1,0,.17178542,.15124736E-02,1,6,-1927.3865,.17941760,-.19360076,.38974624E-01,.43846583E-01,.55852279,1.4988027,-.65831563E-03
1,0,.17179726,.0000000,1,2,-1926.0524,-.44932891E-01,-.99193114E-01,-.82816083E-02,.36329067E-01,.71838377,1.5001905,-.92433014E-03
1,0,.17181023,.0000000,1,1,-1926.1423,.24823251,-.55735085E-01,.84109787E-01,.51802862E-01,.63438446,1.5004138,-.12037842E-02
1,0,.17182334,.0000000,1,2,-1924.8933,.73597193E-01,-.40640194E-01,.40762608E-01,.55777344E-01,.70439945,1.5012870,-.98324955E-03
1,0,.17179143,.0000000,1,19,-1924.7799,.16522489E-01,-.13243334E-01,.36332171E-01,.34574377E-01,.73507112,1.4999792,-.13999110E-02
1,0,.17180590,.0000000,1,1,-1924.0497,.79421488E-01,-.10653998E-01,.18816568E-01,.32484506E-01,.67710397,1.5020633,-.10171006E-02
1,0,.17180473,.0000000,1,6,-1924.4169,.73125746E-01,.24917159E-01,.16396334E-01,.13079078E-02,.70426488,1.5020367,-.12995309E-02
1,0,.17180362,.0000000,1,5,-1924.6474,-.63535155E-01,.24354443E-01,-.27527291E-01,-.10905257E-01,.72317281,1.5006113,-.79285481E-04
1,0,.17180210,.0000000,1,4,-1925.1578,-.12436193,.12409515E-01,-.24466164E-01,-.41665022E-02,.75531078,1.5013571,.56516900E-05
1,0,.17181356,.0000000,1,2,-1923.3405,-.64263163E-01,-.11058832E-02,-.14137772E-01,.26697262E-01,.74063040,1.4981005,-.44599049E-03
1,0,.17180880,.0000000,1,3,-1924.8062,-.60434969E-01,-.32461402E-01,.29400841E-02,.16006243E-01,.73274508,1.4989769,-.11653671E-02
1,0,.17180615,.55262117E-03,1,16,-1924.8737,.42430472E-01,.22086014E-01,.53913885E-01,.22278844E-01,.75025273,1.4978907,-.51649647E-03
1,0,.17181452,.0000000,1,2,-1928.6327,.24918011,-.75658496E-02,.66855815E-01,-.83823487E-02,.67360621,1.4979891,-.29182586E-02
1,0,.17181256,.0000000,1,3,-1929.5428,-.12741017E-01,.44939223E-01,-.27670383E-01,-.36385017E-01,.74207681,1.5042968,-.36507925E-02
1,0,.17183035,.0000000,1,6,-1929.7519,.46478630E-02,-.78694684E-01,-.23414255E-01,-.26083266E-01,.61467497,1.5022265,-.40999694E-02
1,0,.17183324,.0000000,1,5,-1929.1003,-.56245564E-01,-.96063428E-01,-.55207112E-02,.17972455E-01,.64882267,1.5034204,-.46527411E-02
1,0,.17183137,.0000000,1,2,-1930.5413,.12541398,-.13765384E-01,.65410723E-01,-.52947120E-02,.62614028,1.5045484,-.45399277E-02
1,0,.17184446,.0000000,1,1,-1930.6223,.13446854,-.29071117E-01,.81174100E-01,.12193824E-01,.64479939,1.5029578,-.53252484E-02
1,0,.17185660,.0000000,1,2,-1930.0334,.19327270,-.12621596,.76190768E-01,.30605661E-01,.59872337,1.5016296,-.39419890E-02
1,0,.17186909,.77563935E-03,1,3,-1927.9070,.14662664,-.11212903,.63508923E-01,.40556254E-01,.62538649,1.4992411,-.26077167E-02
1,0,.17185760,.0000000,1,13,-1927.3608,-.28295517E-01,-.10983311,.16982498E-01,.42842854E-01,.66094555,1.5027630,-.13757662E-02
1,0,.17187205,.0000000,1,1,-1927.0884,-.10093844E-01,-.14170854,.79909763E-02,.35066111E-01,.62059484,1.5008726,-.35034918E-03
1,0,.17185452,.0000000,1,8,-1928.1943,.16352309,-.90330642E-01,.72842527E-01,.99634885E-02,.61663539,1.5004177,-.15776658E-02
1,0,.17183871,.0000000,1,14,-1927.6189,-.11336555,-.59320536E-01,-.31633853E-01,.24001606E-05,.74341326,1.4949385,-.32204347E-02
1,0,.17185315,.0000000,1,1,-1925.8854,-.67993654E-01,-.66617568E-01,-.31015049E-01,.13009179E-01,.73166072,1.5030434,-.16123391E-02
1,0,.17186759,.0000000,1,1,-1925.7429,-.10498588,-.26800120E-01,-.20891227E-01,.16463183E-01,.76120654,1.5027111,-.27497285E-02
1,0,.17188203,.0000000,1,1,-1925.3962,-.11566847E-03,-.27294553E-01,-.25347928E-01,.12840175E-01,.71361237,1.5019903,-.25218326E-02
1,0,.17183483,.93021387E-03,1,24,-1924.6391,.13202019E-01,.44522091E-01,-.10790745E-01,.27279835E-01,.75383308,1.4976031,-.46642722E-03
1,0,.17182627,.0000000,1,6,-1925.3274,.60212940E-01,.13572769E-01,-.13017061E-01,.21664117E-01,.68216517,1.4969608,-.81064316E-03
1,0,.17182774,.0000000,1,6,-1924.4299,-.10815009E-01,-.36878213E-01,-.25773722E-01,.10888744E-01,.67502819,1.4976893,-.17545342E-02
1,0,.17183618,.0000000,1,3,-1923.2608,-.29800504E-01,-.48696412E-01,-.27435380E-01,.22002443E-01,.68636548,1.4996180,-.28867625E-03
1,0,.17158665,.0000000,1,104,-1923.2266,.41867758E-01,-.43548604E-01,.78771373E-02,.13861679E-01,.67232233,1.4981155,-.24354255E-03
1,0,.17155065,.0000000,1,14,-1925.0057,-.59285784E-01,-.11064262,-.33045122E-01,.24057917E-01,.66100301,1.4975401,-.10148569E-02
1,0,.17154826,.0000000,1,1,-1928.3757,-.14404336,-.10803828,-.40084532E-01,.98748524E-02,.69579998,1.4978458,-.25453271E-02
1,0,.17155821,.0000000,1,3,-1926.6575,-.15542873,-.29146304E-01,-.62470828E-01,-.81846591E-02,.71392222,1.4972906,-.19015087E-02
1,0,.17155378,.0000000,1,9,-1927.0730,-.12836370,-.32062608E-01,-.92755119E-01,-.70244470E-02,.69768999,1.4992514,-.15183867E-02
1,0,.17154266,.0000000,1,11,-1926.3748,.31432080E-01,-.11572117E-01,-.48324812E-01,.17810848E-02,.65589174,1.5014958,.32771631E-04
1,0,.17153368,.14939769E-02,1,11,-1926.5068,.22892053,-.24927787E-01,.39188833E-01,.36614147E-01,.61488991,1.4979028,-.69451362E-03
1,0,.17154081,.0000000,1,2,-1927.0589,.13472284,-.96993901E-01,-.41653215E-02,.43412930E-01,.57586071,1.4975799,-.74381574E-03
1,0,.17153193,.0000000,1,9,-1927.5665,.15431341,-.46566874E-01,.66273756E-01,.41572238E-01,.61064679,1.4979331,-.16080868E-02
1,0,.17153820,.0000000,1,6,-1926.2251,.23545655,-.10107458,.78454585E-01,.25878235E-01,.58738004,1.5005931,-.49768387E-03
1,0,.17155259,.0000000,1,1,-1924.9905,.73394437E-01,-.54846059E-01,.96605094E-02,.29497096E-01,.62501533,1.5007339,-.11702475E-02
1,0,.17154591,.0000000,1,4,-1926.1897,.52673102E-01,-.12184680,.11997850E-02,.48789120E-01,.60054570,1.4984127,-.15020586E-02
1,0,.17154207,.0000000,1,4,-1926.9549,.98273331E-02,-.11267636,.28959461E-01,.67184585E-01,.67948026,1.4951549,-.10043581E-02
1,0,.17152570,.0000000,1,8,-1928.9442,.19019423,-.14245304,.58992409E-01,.90311527E-01,.61158360,1.4968220,-.10257510E-02
1,0,.17153005,.0000000,1,5,-1928.4546,.15839771,-.10770870,.62381252E-01,.77102784E-01,.64371300,1.4929157,-.25403120E-02
