SampleLogFunc,AverageLogX,AverageLogY,LogStandardDeviationX,LogStandardDeviationY,FirsherTrans(rho),cutoffSlope,cutoffIntercept
-1926.0416,-.40919127E-01,-.99536996E-01,-.18087535E-01,.37405684E-01,.69601301,1.5009806,-.24352056E-02
-1926.3032,.17049048,-.95903617E-01,.63088907E-01,.39779249E-01,.59516289,1.5008451,-.75153307E-03
-1926.3849,-.80426111E-01,-.30622372E-01,-.32275412E-01,.27967062E-01,.77538938,1.5029393,-.26488604E-02
-1925.7923,-.93595111E-01,.34431623E-01,-.24761627E-01,.56513760E-01,.80725133,1.4977549,-.64802625E-03
-1925.3783,.32560783E-01,-.36325427E-01,.16366855E-01,.51355350E-01,.66976611,1.4953295,-.15362087E-02
-1924.5046,-.14274304E-01,-.40887310E-01,.17144129E-01,.12561923E-01,.70948057,1.5012712,-.31703748E-03
-1926.2912,.29532152E-01,.33650061E-02,.34465304E-01,.53545870E-01,.69435769,1.5005828,-.11841831E-02
-1926.4309,-.28831589E-01,.42063851E-01,-.11550934E-01,-.77559930E-02,.69770430,1.4972854,-.75259941E-03
-1925.0390,.70663135E-01,-.66847358E-01,-.40750146E-02,.36540403E-01,.66371921,1.4944391,-.19024597E-02
-1925.6566,-.32172478E-01,-.10239826E-01,-.18290562E-01,.16168105E-01,.66642667,1.5001099,-.12942745E-02
-1925.5436,-.26059349E-01,.77643029E-03,.39392760E-01,.41150896E-01,.73948832,1.4997088,-.42652245E-03
-1926.1611,.64743600E-01,-.46315591E-01,.33361268E-01,.67572376E-01,.68136634,1.4944659,-.17638323E-02
-1925.0239,.12003627,-.75069033E-01,.13301329E-01,.13557135E-01,.60362432,1.4980820,-.12131982E-02
-1925.1409,-.10637162,-.50269677E-01,-.48738904E-01,-.13248605E-03,.67936060,1.4975482,-.67760539E-03
-1927.5412,.92341796E-02,-.59297638E-01,.14011756E-01,.45309190E-01,.65056840,1.4898515,-.41724987E-02
-1929.2092,-.35665751E-02,.57414964E-01,-.29881961E-01,.11669750E-01,.74252736,1.4916949,-.54148695E-02
-1926.5507,.33654097E-01,-.39679919E-01,.19984110E-01,.25126108E-01,.71438183,1.4932799,-.44910300E-02
-1927.0202,.65778276E-01,.21519332E-01,-.10777903E-01,-.13373623E-01,.65692835,1.4953665,-.17495770E-02
-1925.5844,.82131370E-01,-.32631514E-01,.20740645E-01,-.91071541E-02,.65784858,1.4936554,-.19183006E-02
-1928.3245,-.17538899,.37047065E-02,-.20181540E-01,.58553536E-01,.82353679,1.4930934,-.35441711E-02
-1929.3860,-.92103598E-01,-.18111512E-03,-.38233353E-01,.73167464E-01,.72054204,1.4959541,-.19252660E-02
-1925.7427,-.58395619E-02,-.94915368E-01,-.13240035E-01,.41088381E-01,.62469489,1.5007431,-.12549774E-02
-1930.6774,.17294081E-01,-.61594686E-01,.33080224E-01,.53382749E-01,.71548296,1.4993362,-.86128055E-02
-1933.0299,.15073675E-01,-.12129426,.42535185E-01,.11272054E-01,.59365196,1.4930539,-.25785846E-02
-1930.4020,-.12506313,-.38064841E-01,-.41108413E-01,-.11629460E-01,.79756592,1.4934208,-.21877043E-02
-1931.2026,-.14673441,-.64251262E-01,-.52773037E-01,.23768540E-01,.81264228,1.4909741,-.36725147E-02
-1926.8284,-.51773104E-01,.63378783E-02,.97460967E-02,.53521698E-01,.76880876,1.5002558,-.42428058E-02
-1926.4797,.16506180,.64649592E-01,.92636242E-01,.39080525E-01,.75171681,1.4966166,-.16481223E-02
-1928.5003,.35542661,.87543103E-01,.14427056,.11914142E-01,.66922796,1.5005253,-.33265236E-03
-1926.4454,.19341307,.73515463E-01,.10230868,.32436757E-01,.76270941,1.4984987,-.80023796E-03
-1926.2753,-.86404223E-01,.26433286E-01,-.13390287E-02,.69986499E-01,.80592892,1.4960040,-.71873567E-03
-1925.2295,.92256493E-01,.56949611E-01,.65954467E-01,.48815259E-01,.78184033,1.4993359,-.36808018E-03
-1925.2295,.92256493E-01,.56949611E-01,.65954467E-01,.48815259E-01,.78184033,1.4993359,-.36808018E-03
-1925.6063,.22210993,-.14925293E-02,.37819310E-01,.66642129E-02,.64947633,1.4963348,-.73901780E-03
-1926.4468,.19235801,-.86058465E-01,.28686517E-01,.18166267E-01,.59496087,1.5014683,-.25632142E-02
-1925.0410,.15450395,-.18436844E-01,.31477101E-01,-.50648896E-02,.66214675,1.5004378,-.98381841E-03
-1924.4606,-.49172324E-02,-.53090681E-01,-.18872286E-01,-.84650499E-03,.66156741,1.5000534,-.99609945E-03
-1926.0770,-.29377192E-02,-.88292817E-01,-.29404376E-01,-.13100626E-01,.62346167,1.4953990,-.93474572E-03
-1927.9235,-.20974176,-.58837833E-01,-.60984564E-01,.49058116E-01,.79881082,1.4950651,-.29552128E-02
-1924.8597,-.22688080E-01,-.35589754E-02,-.62842873E-02,.19840051E-01,.77305237,1.4961171,-.94170008E-03
-1924.8597,-.22688080E-01,-.35589754E-02,-.62842873E-02,.19840051E-01,.77305237,1.4961171,-.94170008E-03
-1923.8296,.10341925,-.62047508E-01,.21278640E-01,.27729324E-01,.64272574,1.4990402,-.66260180E-03
-1924.6096,.17698430,.18052069E-01,.65734072E-01,.18242701E-01,.68251635,1.5021861,-.11214318E-02
-1930.5210,.49611183E-01,.16742077,.45535335E-01,.52458050E-01,.84101565,1.4974117,-.50595551E-03
-1925.5812,.17479472E-01,.85598865E-01,.10857375E-01,.86862049E-02,.77302856,1.4960469,-.10431310E-02
-1925.5182,-.38238862E-01,-.13883676E-01,-.10543784E-01,.42519589E-01,.69995626,1.4950880,-.22931590E-02
-1925.9941,-.13268477,-.63079557E-01,-.45601516E-01,.18375849E-01,.71983336,1.5030659,-.27171473E-02
-1928.4005,.10192223,.20415258E-01,.47636010E-01,.49913669E-01,.67566054,1.4929179,-.35444889E-02
-1927.8247,.10415085,-.72074104E-01,.63933242E-01,.35270507E-01,.61779542,1.4990551,-.11579093E-02
-1923.8890,.48806217E-01,.17229844E-01,.19230986E-01,.27258892E-01,.71208979,1.4988980,-.11115623E-02
-1923.8149,-.29000903E-01,.10266575E-02,.19621243E-01,.30105689E-01,.73023227,1.5012846,.72534351E-04
-1923.5793,-.49774645E-01,.21468681E-02,-.15961790E-01,.38652727E-01,.74198704,1.4984393,-.46608098E-03
-1923.8043,-.33287408E-01,-.35832955E-01,-.11511786E-01,.49172079E-01,.71135700,1.5002183,-.42069398E-03
-1924.4959,.11018732,-.12762434E-01,.12879799E-01,-.15835861E-02,.66842087,1.4987413,-.90899764E-03
-1925.1461,.89279066E-01,-.11152953,.11569111E-01,.30861179E-01,.60271654,1.4953348,-.13465880E-02
-1925.6919,.10038159,-.10128246,.22078654E-01,.48315470E-01,.66017534,1.4988293,-.14472706E-02
-1928.9988,-.15691541,-.86255984E-01,-.22148804E-01,.14862799E-01,.70126959,1.4935628,-.22001456E-02
-1924.9451,-.52676412E-01,.34885343E-01,-.19427935E-01,.14585279E-01,.75636120,1.4965984,-.21794176E-02
-1925.8566,.10343536E-01,.36391920E-01,.34756215E-01,.41419698E-01,.79750665,1.5019150,-.21490357E-02
-1924.8455,.21197606E-01,.99004380E-02,.36478618E-01,.44846534E-01,.78364718,1.5003266,-.30504345E-03
-1923.4188,.32096042E-01,-.86357378E-02,.35418371E-01,.34697409E-01,.72947522,1.5012890,.92597137E-04
-1927.3388,.33791635E-01,-.12007827E-01,.22347672E-01,.37827991E-01,.64550396,1.4989171,-.12822871E-02
-1929.5086,-.10116896E-01,-.45443471E-01,.21990412E-01,.96008858E-01,.71484201,1.4946188,-.22623294E-02
-1929.9634,-.13153381E-01,-.16901984,-.55485903E-02,.52083198E-01,.66456831,1.5017784,-.32358794E-02
-1930.8362,.50769702E-02,-.11336891,-.13318980E-01,-.26140611E-01,.56480425,1.5015203,-.62673971E-03
-1927.9006,-.12038144,-.56162876E-01,-.29776755E-01,-.47565442E-02,.73065616,1.4982056,-.33801501E-02
-1928.7297,.82093182E-01,-.37024538E-01,.31229386E-01,-.37542697E-02,.58709954,1.4970309,-.44164750E-03
-1924.8186,-.54983694E-01,-.27400125E-01,.66055722E-03,.37379544E-01,.74318168,1.5030344,-.20991322E-02
-1923.9343,-.83250438E-01,-.62050720E-01,-.25521720E-01,.34343089E-01,.72392777,1.5021365,-.46989639E-03
-1923.9039,-.18137057E-01,-.67524049E-01,-.21867583E-01,.23095893E-01,.68437677,1.4949175,-.11908598E-02
-1924.5167,-.80690131E-02,-.28252294E-01,-.20535415E-01,.14589933E-01,.72131518,1.4985866,-.15941294E-02
-1924.8911,-.58138426E-01,-.45462771E-01,-.94285833E-02,.34811617E-01,.75481517,1.5017894,-.12132336E-02
-1925.0807,-.47501625E-01,-.39139205E-01,.99306485E-02,.63768661E-01,.75047225,1.5012754,-.54729199E-03
-1926.3729,.65852790E-01,-.14755513E-01,.29112326E-01,-.94994149E-03,.66901993,1.5000723,-.33085514E-02
-1925.5584,-.53596610E-02,.16821102E-02,-.51824449E-03,.22374190E-01,.70912350,1.5045721,-.38412480E-02
-1924.4036,.15753729E-01,-.72166390E-01,-.35262819E-02,.35887271E-01,.66560613,1.4997120,-.15979850E-02
-1928.7057,.10568236,.10234729,.27657235E-01,.43066868E-01,.78031812,1.4997248,-.21689424E-02
-1927.4386,.30902186E-01,.55215307E-01,.11993988E-01,.23427483E-01,.74644140,1.4982568,-.54249797E-02
-1923.9829,-.10797861,-.43052384E-01,-.41217740E-01,.34019213E-01,.73468167,1.4999116,-.79529534E-03
-1926.1726,-.59812096E-01,-.10936771,-.35258490E-01,.26971046E-01,.62409325,1.4996020,-.11886451E-02
-1925.6588,.13756689,.37329875E-01,.52845535E-01,.40319523E-01,.71520015,1.4991700,-.22312544E-02
-1924.6876,-.53369876E-01,-.30122606E-01,-.15995684E-01,.19420665E-01,.73456256,1.4973909,-.24004698E-02
-1926.1631,.37794407E-01,.36900618E-01,.27531991E-01,.22385506E-01,.72623421,1.4957619,-.38513607E-02
-1925.5568,.55574177E-01,-.28743565E-01,.44729078E-01,.61002425E-01,.71446258,1.5006126,-.13800618E-02
-1927.7228,-.58920692E-01,-.84401024E-01,.21019003E-02,.88456954E-01,.69399010,1.4986702,-.92094607E-04
-1925.7563,-.14643857,.23459625E-01,-.63201218E-01,.37609201E-01,.77309950,1.4987275,-.36384609E-03
-1925.1873,.26198258E-01,.84960873E-01,.19077027E-01,.28430433E-01,.78375722,1.4970384,-.64629295E-03
-1927.8912,-.14029873,-.53118085E-01,-.55474308E-01,.80736654E-01,.74283784,1.4967897,-.10465036E-02
-1925.2202,-.10119301,-.63545046E-03,-.39278572E-01,-.45030703E-02,.74426281,1.4981666,-.18474513E-02
-1924.8805,-.74756154E-01,-.39963092E-01,-.31762173E-01,.39945203E-02,.70051446,1.5013202,-.18569702E-02
-1927.4907,-.11161409E-01,.14480060E-01,-.22825908E-01,-.29833013E-01,.66642297,1.5025841,-.11890113E-02
-1928.5748,-.23893312E-01,-.72714948E-01,-.98127783E-02,.11330012E-01,.73614668,1.4957753,-.32057307E-02
-1928.1009,.33443662E-01,.23909651E-01,.37220689E-01,.67681712E-01,.76567151,1.4969473,-.43334466E-02
-1929.6044,.93585828E-01,-.38461806E-01,-.35187891E-02,.47152296E-01,.68103444,1.4997591,-.60552649E-02
-1927.6799,.18453635E-01,.27927222E-01,.16017909E-01,-.11408130E-01,.70819863,1.4975453,-.44802333E-02
-1928.0265,.43461632E-01,.44430305E-01,-.18215848E-01,.36380793E-01,.71250625,1.5021241,-.22080964E-02
-1926.7830,.76659306E-01,-.32088754E-01,.74064216E-02,.40710104E-01,.65296192,1.5040378,-.37597654E-02
-1925.1170,.99015943E-02,-.95439655E-01,-.16306726E-01,.20540579E-01,.62682557,1.4940412,-.18443177E-02
-1926.3102,-.11305336,-.57844739E-01,-.21662924E-01,.33747449E-01,.74973484,1.4932876,-.34270745E-02
-1927.0182,-.33632860E-01,-.20844218E-01,-.14178713E-01,-.44048708E-02,.66612836,1.4923377,-.35059475E-02
-1927.7948,-.17036087,-.77000589E-01,-.37289573E-01,.22859312E-01,.75784753,1.4964987,-.28246626E-02
-1929.1497,-.16057497,-.85323141E-01,-.38536249E-01,.63122664E-01,.76081716,1.4952527,-.50312890E-02
-1924.8446,.49959096E-01,.56664598E-01,.26026660E-01,.28419858E-01,.79011192,1.5001864,-.41165516E-03
-1924.3599,.69564886E-01,-.60894492E-01,-.65701212E-02,.18760147E-01,.62941658,1.4975956,-.87559357E-03
-1926.6652,-.21290619E-01,-.10633643,-.50655860E-02,.35442748E-01,.70176428,1.5024423,-.18176620E-02
-1923.7471,-.73846310E-01,-.30202617E-01,-.88395440E-02,.42246519E-01,.74167511,1.4972712,-.47000248E-03
-1928.0819,-.12207093,-.65377768E-02,-.72858077E-01,-.32049404E-01,.68738190,1.5012919,-.68803281E-03
-1925.8207,-.15192572E-01,.63625198E-01,-.25648802E-01,.34142862E-02,.73012430,1.4992667,-.55766633E-03
-1926.7798,.25217439,-.66859516E-01,.61757921E-01,.14840249E-01,.62991337,1.5033314,-.20558271E-02
-1929.2182,-.84377440E-01,-.16267306E-02,-.46547946E-01,.20193606E-01,.69383079,1.5055459,-.67145787E-02
-1925.6475,-.63519425E-01,.36435214E-01,-.38235420E-01,.44721955E-01,.75660824,1.5017296,-.19154555E-03
-1925.6475,-.63519425E-01,.36435214E-01,-.38235420E-01,.44721955E-01,.75660824,1.5017296,-.19154555E-03
-1927.0025,-.38518564E-01,-.36957466E-01,-.54556140E-01,.34056967E-01,.74424765,1.4968285,-.86114734E-03
-1926.1521,.17170457,.11578075E-01,.35549938E-01,.18440874E-01,.69165271,1.5033884,-.26231238E-02
-1927.4617,-.39267911E-01,.11211361,.13489393E-01,.22330589E-01,.82825289,1.4959858,-.15626016E-02
-1927.4615,-.11244308,-.86185521E-01,-.73309811E-02,.50355064E-01,.70174086,1.5022982,-.16818396E-02
-1927.3425,-.18496837E-01,.20357937E-01,.55866344E-03,.34965980E-01,.71468457,1.5011080,-.49758970E-02
-1925.2719,.41296448E-01,-.34368765E-02,.99454942E-02,.48487786E-02,.73739657,1.4990043,-.15909839E-02
-1926.5034,.89648618E-01,.37833244E-01,.24676131E-01,.12441627E-01,.71913016,1.5002134,-.42918324E-02
-1925.3645,-.70891648E-01,.33505685E-01,.98075820E-04,.40758064E-01,.78652985,1.4980204,-.21896369E-02
-1928.4185,-.11042287,-.23949319E-01,-.82752643E-01,.34043796E-01,.74168231,1.4905132,-.36997739E-02
-1927.6090,.43257561E-01,-.10756453E-01,-.31124066E-01,.11828604E-02,.70883378,1.4955499,-.27018241E-02
-1927.0432,.14155113,.38878050E-02,.56287482E-01,.37772230E-02,.66422329,1.5007365,-.39235990E-02
-1925.6708,.91171914E-01,-.72321420E-01,.39796960E-01,.56995838E-01,.68999862,1.4974011,-.13160276E-02
-1924.3158,-.94769590E-01,-.15088017E-01,-.16377379E-01,.51277775E-01,.76280277,1.5013825,-.56939315E-03
-1927.6433,.28821542E-02,-.18793008E-02,-.25839337E-01,-.97289557E-03,.70714499,1.4987603,-.56559323E-02
-1925.6517,-.64840854E-01,-.58023595E-01,-.13232347E-01,.21734620E-01,.67897974,1.4941264,-.24734390E-02
-1925.8887,-.17387351,-.37193418E-01,-.49450174E-01,.29989344E-01,.78395547,1.4950392,-.21143086E-02
-1925.4190,.12239824,-.21448978E-01,.11992084E-02,-.84647533E-02,.63732772,1.4982170,-.74525061E-03
-1925.5950,-.28643816E-01,-.10347537,-.41480620E-03,.67766241E-01,.69435994,1.4959492,-.58661516E-03
-1924.4471,.19539816E-01,.43847150E-01,.17007218E-01,.36105365E-01,.73721892,1.4966288,-.70085904E-03
-1923.7367,-.20378975E-01,-.22280649E-01,-.13865349E-01,.65052977E-02,.69717446,1.4976767,-.97068004E-03
-1926.8973,.16244838,-.16321402,.33294399E-01,.29019809E-01,.55772502,1.4962241,-.13430604E-02
-1927.1747,.19924198,-.12273467,.35151425E-01,.16674795E-01,.60903532,1.4976478,-.17779212E-02
-1927.0547,-.12420226,.17084024E-01,-.63381803E-01,.94467927E-02,.75285739,1.4952608,-.40058465E-02
-1926.8949,-.12363122,-.66606014E-01,-.27664146E-01,.22051425E-01,.75027920,1.5011767,-.29186230E-02
-1927.7324,-.11160748,.35184074E-02,-.28382522E-01,-.66716527E-02,.79459061,1.5025659,-.30956063E-02
-1924.7726,-.98758800E-01,-.41346695E-01,-.30213498E-01,.21224304E-01,.76405574,1.5018930,-.76445554E-03
-1926.3796,.13694469E-01,-.48610682E-01,-.19752976E-01,.33282402E-02,.63199197,1.5012730,-.28780654E-02
-1923.9214,-.64861576E-01,-.18436116E-01,-.42546376E-01,.25490705E-01,.73423299,1.5012499,-.66085273E-03
-1926.1658,.21482842E-01,-.84795474E-01,-.21106399E-01,.23034505E-01,.64763844,1.4934337,-.39147087E-02
-1928.4314,.13829558,-.12150162,.53259292E-01,.15824694E-01,.65183803,1.5002292,.42796431E-05
-1927.0126,.22266187,-.19132084E-01,.75381941E-01,.48070457E-01,.67348799,1.4955381,-.31609562E-02
-1925.4672,-.18176129E-01,-.40976095E-01,-.33066066E-01,.52425502E-01,.71545226,1.5001281,-.95040459E-03
-1924.3490,.80884444E-01,-.66417432E-01,.71815725E-02,.19372565E-01,.62385667,1.4987941,-.90785730E-03
-1927.8090,.14159724,-.59866518E-01,.16076863E-01,.15275530E-01,.60032761,1.4890936,-.47427511E-02
-1930.8843,-.26955284,-.44680052E-01,-.12279388,-.20540250E-01,.73846396,1.4996869,-.10129597E-02
-1924.6522,-.96658765E-01,-.81062551E-01,-.36954612E-01,.44395424E-01,.70420314,1.5013725,-.81358302E-03
-1923.1956,-.15882181E-01,-.11975589E-01,.39377880E-04,.27860963E-01,.72595675,1.5021717,-.57724650E-03
-1928.1561,.20840749,.99307610E-01,.81279533E-01,.15956609E-01,.71691735,1.4939572,-.28334951E-02
-1927.4513,.34566142,.67550692E-01,.13438613,.43337529E-01,.71073400,1.5000721,-.10901816E-02
-1927.8457,.17988471,.10951680,.93770797E-01,.34066686E-01,.74540848,1.4992544,-.19832733E-02
-1928.8229,-.25709267E-01,.40700662E-01,.25451468E-01,.69141152E-02,.72956859,1.4940059,-.48831613E-02
-1928.2386,-.42848680E-01,-.35729050E-01,-.46420608E-01,.35072154E-01,.71400567,1.4882644,-.62226887E-02
-1926.8530,-.59424198E-01,-.16697615E-01,-.25402463E-01,.27983572E-01,.74069388,1.4878828,-.59384426E-02
-1924.0883,-.46147147E-02,-.18862702E-01,-.26759538E-01,.56128912E-02,.68745932,1.4956132,-.10602983E-02
-1928.7330,-.42779986E-01,-.24082449E-01,-.12467360E-02,.56360129E-01,.74655449,1.5005379,-.73055299E-02
-1930.9718,.65623326E-01,-.22950961,-.23325461E-01,.12495933E-01,.57192111,1.5007301,-.54667808E-03
-1929.5665,.92799111E-01,-.91837448E-01,.49563316E-01,.16353505E-01,.65087619,1.4956735,-.50913023E-02
-1925.7205,.12609459,-.55349432E-01,.47733548E-01,.30560055E-01,.70067640,1.5007356,-.74080467E-03
-1927.6514,.38739639,.36104481E-01,.13897661,.49598605E-01,.69891156,1.4975392,-.22511289E-03
-1927.3753,.25444779,.79630012E-01,.91558406E-01,-.10465372E-01,.70908598,1.5009664,-.12663411E-02
-1924.5281,.95024938E-01,.33635001E-01,.31555621E-01,.35172809E-01,.71317698,1.4996127,-.10629059E-02
-1925.4769,.10744374E-01,.29709789E-01,.11810207E-01,.79894894E-02,.72105273,1.4996238,-.29547847E-02
-1924.1208,-.10959136,-.17237608E-01,-.40232546E-01,.42797991E-02,.72386652,1.4993230,-.41429355E-03
-1928.2874,-.84526997E-02,-.11032965E-01,.23922032E-01,-.17708652E-01,.69430798,1.5012467,-.23423925E-02
-1929.5338,-.86472154E-01,.92313855E-01,.26913686E-02,.31671893E-01,.84837937,1.5032392,-.57106407E-02
-1928.7362,-.14215396,-.16357943E-01,-.57343461E-01,.18975128E-01,.73677892,1.4987883,-.75707083E-02
-1928.1672,.76898543E-01,.68977786E-01,-.90801166E-02,.24519389E-02,.70523860,1.5001518,-.22934872E-02
-1925.2687,.93412803E-01,-.76023688E-01,.44268926E-01,.53212739E-01,.64015133,1.5000640,-.29825158E-03
-1924.5068,.25022740,-.14596374E-01,.83636866E-01,.30034521E-01,.64940976,1.5013799,-.14578815E-03
-1924.4718,-.68390333E-02,-.14066083E-01,-.48775330E-02,.20048433E-01,.68265153,1.4997740,-.15762058E-02
-1927.0422,-.58694444E-01,.66175434E-01,-.14918110E-01,.47703801E-02,.72219284,1.4990894,-.93526881E-04
-1924.0790,.90929741E-01,-.10772674E-01,.45327334E-01,.36578068E-01,.70766609,1.5000804,-.96516280E-03
-1927.4731,.28603513,-.61817227E-01,.82803812E-01,.35000424E-01,.61022422,1.4926241,-.34668453E-02
-1928.4239,-.13645903,-.13845139E-01,-.32842955E-01,-.30181115E-02,.77642595,1.4942161,-.50978225E-02
-1924.1998,-.10433647E-02,.16423837E-01,.43105995E-03,.17441306E-01,.71215612,1.4998500,-.14351134E-02
-1925.6750,-.14145016,.34627189E-01,-.18685152E-01,.16994978E-01,.82717352,1.5003189,-.62438920E-03
-1928.0411,-.92438334E-01,.10291456E-02,.20316758E-01,.38546352E-01,.81602657,1.5011812,-.32519991E-02
-1924.7995,-.48331210E-01,-.23513469E-01,.58506902E-02,.40323523E-01,.75763255,1.4988556,-.17422193E-02
-1924.5035,-.70754004E-01,-.48254563E-02,-.29956354E-01,.29106562E-01,.78084848,1.4983085,-.60711392E-03
-1929.6410,.37753892,.18508303E-02,.94851426E-01,.14485200E-01,.62975560,1.4906938,-.44819912E-02
-1930.2368,.40823908,-.99076208E-02,.63156631E-01,.34082045E-02,.61238762,1.4969437,-.27567249E-03
-1933.1771,.43406950,-.63063405E-02,.95775933E-01,-.86102158E-02,.59800005,1.5056562,-.69804181E-02
-1927.5650,-.62498166E-01,.39465081E-01,-.16962027E-01,.12221992E-03,.82292757,1.5024825,-.16395639E-02
-1925.7089,.30737320E-01,.77188181E-01,.30607009E-01,.36529839E-01,.81582334,1.4996883,-.78950902E-03
-1929.9100,.11717147,-.32130408E-02,.74460262E-01,.67701426E-01,.75907734,1.4942034,-.47044140E-02
-1927.1649,-.19246189E-01,-.54996946E-01,.20816351E-01,.23623883E-01,.69476984,1.4919667,-.40971864E-02
-1925.2002,.12729249E-01,-.44079723E-01,-.11741757E-01,-.98551406E-02,.68060865,1.4986919,-.14011917E-02
-1930.0282,.21582606,.75697951E-01,.59049515E-01,-.32714204E-01,.64320799,1.4985649,-.71241092E-03
-1925.5516,-.23356758E-01,.41923211E-01,-.16360432E-01,-.14652685E-01,.73485118,1.5019098,-.13615499E-02
-1925.9785,-.16290769,-.70539131E-02,-.41665056E-01,.52022041E-01,.79183219,1.4947450,-.16853848E-02
-1927.7459,.20004235,.58712557E-02,.87144243E-01,.68104005E-01,.68307346,1.4938576,-.18376576E-02
-1925.8878,.63750068E-01,-.60340685E-01,.28394513E-03,.57774968E-01,.66965851,1.4988317,-.18457593E-02
-1927.8936,.39108240E-01,.89080317E-03,.40438911E-01,.48904783E-01,.72494375,1.4890487,-.57569621E-02
-1924.7288,.64865389E-02,.49277311E-01,.50324534E-02,.22877436E-01,.74994043,1.5006535,-.17579090E-02
-1924.5728,-.50714392E-02,-.41709913E-01,-.18069452E-01,.34077469E-01,.66066734,1.4958145,-.10777055E-02
-1925.0825,.10969983,-.16946854E-01,-.53115814E-02,.52629004E-02,.65652316,1.4984023,-.68923025E-03
-1926.3735,.25201016,.45516551E-01,.77950919E-01,.45856074E-01,.70524728,1.5008329,-.10072071E-02
-1924.2867,-.11342298,-.15802579E-01,-.27742414E-01,.42257098E-01,.75844929,1.4964578,-.94636917E-03
-1925.5336,-.47946834E-01,-.17919569E-01,-.16915647E-03,.41253685E-01,.78158565,1.4956298,-.18792400E-02
-1924.7156,-.12154139,-.28674046E-01,-.33933353E-01,.42505093E-01,.75642702,1.4947898,-.16176516E-02
-1924.7156,-.12154139,-.28674046E-01,-.33933353E-01,.42505093E-01,.75642702,1.4947898,-.16176516E-02
-1926.6970,-.10297576,.24268458E-01,-.21990307E-02,.10116226E-01,.76249754,1.4934337,-.25309713E-02
-1926.1633,.59012384E-02,.54764562E-01,-.35108676E-03,-.50384275E-02,.76089260,1.4966516,-.24912459E-02
-1925.2681,.15911422E-01,-.14087091E-01,.26785065E-01,.16130041E-01,.71547112,1.4977115,-.25082973E-02
-1925.0155,.17883752E-01,-.31717126E-01,-.24964306E-01,-.30943813E-02,.69722587,1.4970126,-.10987844E-02
-1925.7666,-.73690969E-01,.27433867E-01,-.58876679E-01,-.55225416E-02,.72409239,1.5004711,-.69705262E-03
-1926.2973,.20904451,.38976992E-01,.85449497E-01,.33703916E-01,.66972347,1.4966674,-.10029669E-02
-1925.4494,.11384281,.42309489E-01,.55399787E-01,.37396679E-01,.77608651,1.4991224,-.51073170E-03
-1925.8412,.11194632,.19709744E-01,.29879644E-01,.45018575E-01,.72399549,1.4954315,-.20362177E-02
-1925.8104,-.98958841E-01,.47980233E-01,.97924029E-02,.24014411E-01,.80885797,1.5001726,-.90941348E-03
-1923.5542,.54044393E-01,-.34180422E-01,.29644518E-02,.35885804E-01,.68060011,1.4973413,-.53087925E-03
-1926.3429,.10329355,-.58112729E-02,.51340252E-01,.17638272E-01,.72301034,1.4977753,-.30004464E-02
-1926.7419,-.15972307E-01,-.92460753E-01,-.63546500E-02,.49310770E-01,.66477898,1.4901855,-.43347107E-02
-1924.2447,-.71692383E-01,-.91518286E-01,-.38702602E-01,.42345124E-01,.67303581,1.4973545,-.30218062E-03
-1925.1416,.97025496E-01,-.20070000E-01,.27565573E-01,.65007494E-01,.71480897,1.5011310,.14881500E-04
-1925.3802,.17966736,-.61831123E-02,.45582303E-01,.39848291E-02,.67967823,1.5021426,-.14771216E-02
-1933.2464,-.15612473,-.52429222E-01,-.11552189E-01,.94154815E-01,.76010150,1.5011528,-.60736957E-02
-1932.6597,.19985862E-01,-.21197258E-01,-.32817849E-01,.63261830E-01,.67251976,1.4859844,-.69272775E-02
-1930.0640,.10381342,-.77395421E-01,.24744183E-01,.23109893E-01,.62962059,1.4845579,-.94135468E-02
-1928.2314,.51410547E-01,-.11708961,.10334787E-01,.60950699E-01,.62358556,1.4914560,-.47165587E-02
